05921868;_derivationally_related_form;00692718;00692718;_derivationally_related_form;05921868;;;;;;;;;;10.551328;1;11.451975;1;9.183671;1;-0.29600257;19591;0.906217737891209
05249636;_derivationally_related_form;02358034;05249636;_derivationally_related_form;02744651;;;;;;;;;;9.904293;1;10.5471325;1;10.588388;2;10.115107;1;1.4896874749323457
06721949;_derivationally_related_form;00941990;00941990;_derivationally_related_form;06721949;;;;;;;;;;9.145824;1;10.257262;1;7.6122546;2;4.4960127;7;1.9337026197437381
02915055;_derivationally_related_form;05407119;05407119;_derivationally_related_form;02915055;;;;;;;;;;10.062758;1;10.158586;1;5.779933;3;0.5016093;1684;2.9876131123965184
00152018;_derivationally_related_form;00652346;00152018;_derivationally_related_form;01026095;;;;;;;;;;9.217103;1;10.178318;1;10.11435;2;9.290346;2;1.5159864753537113
04590746;_derivationally_related_form;01392237;01392237;_derivationally_related_form;04590746;;;;;;;;;;9.696783;1;10.593941;1;4.7211733;13;0.068551384;5814;12.9971928304069
10502950;_derivationally_related_form;01155044;01155044;_derivationally_related_form;10502950;;;;;;;;;;10.4260235;1;11.288791;1;9.735391;1;1.1245425;84;0.825404260823761
10771270;_derivationally_related_form;01041415;10771270;_derivationally_related_form;01446901;;;;;;;;;;9.739786;1;10.810644;1;11.074602;2;10.114945;1;1.4343909998263675
02409941;_derivationally_related_form;06520944;06520944;_derivationally_related_form;02409941;;;;;;;;;;9.796283;1;10.618326;1;7.1752987;2;1.8605857;383;1.969022523996625
10014939;_derivationally_related_form;02443049;10014939;_derivationally_related_form;00594836;;;;;;;;;;9.196761;1;10.349268;1;10.410433;2;9.494325;2;1.4847135514417902
05697363;_derivationally_related_form;00336831;00336831;_derivationally_related_form;05697363;;;;;;;;;;10.690637;1;11.662167;1;10.822497;1;-2.8798997;40586;0.6983955469391226
00305846;_derivationally_related_form;07116304;07116304;_derivationally_related_form;00305846;;;;;;;;;;10.713734;1;11.315593;1;5.24263;5;-0.41647586;20426;4.997700961865491
14042423;_derivationally_related_form;01569181;14042423;_derivationally_related_form;00359511;;;;;;;;;;9.719996;1;10.753632;1;10.682568;2;9.844134;1;1.5177585259543012
01800422;_derivationally_related_form;00271263;01800422;_derivationally_related_form;14440623;;;;;;;;;;9.193927;1;10.044136;1;10.075066;2;9.380678;2;1.492268225008576
07363346;_derivationally_related_form;01970826;01970826;_derivationally_related_form;07363346;;;;;;;;;;10.6544075;1;11.734693;1;10.604692;1;7.98157;1;0.7558389202144625
07154330;_derivationally_related_form;02937108;07154330;_derivationally_related_form;03004358;;;;;;;;;;9.633423;1;10.77555;1;10.914517;2;9.773207;2;1.4653139249017468
12163824;_has_part;07755411;12164363;_hypernym;12163824;;;;;;;;;;7.5046177;1;7.786876;1;6.1071076;4;1.1546123;290;3.8428738825184556
02394822;_hypernym;01862557;02394068;_member_meronym;02394822;;;;;;;;;;6.7209487;1;7.029694;2;5.916504;3;5.8365817;2;1.752723380008864
11852255;_hypernym;11573660;11841529;_member_meronym;11852255;;;;;;;;;;7.2524467;1;8.554208;1;4.6500134;4;1.3394979;104;3.9802410964352353
13727333;_hypernym;13609507;13727478;_has_part;13727333;;;;;;;;;;5.110443;1;5.4718857;3;-0.00039249414;25162;-2.4044826;3623;25159.9958159306
02446352;_hypernym;02445715;02446014;_member_meronym;02446352;;;;;;;;;;8.216073;1;10.355757;1;0.0005878877;9833;-6.607971;20162;9832.999968173177
12299988;_hypernym;11562747;12289744;_member_meronym;12299988;;;;;;;;;;7.250697;1;7.8454957;1;7.1532907;1;6.5246997;1;0.6664572497246298
01639714;_hypernym;01631534;05633385;_derivationally_related_form;01639714;;;;;;;;;;7.649218;1;8.779642;1;8.450001;1;7.461782;1;0.5816721073071177
00389638;_hypernym;00224901;07331210;_derivationally_related_form;00389638;;;;;;;;;;6.2016172;1;6.890959;2;6.186407;5;4.6846256;4;3.6691961682307794
00810729;_hypernym;00811375;00810729;_derivationally_related_form;00740712;;;;;;;;;;7.587435;1;9.406446;1;9.405127;1;6.888878;1;0.500329971265573
00396703;_hypernym;00394813;00396703;_synset_domain_topic_of;06084469;;;;;;;;;;7.169338;1;8.271654;1;7.547483;4;6.414542;3;3.6735248731397587
01748560;_hypernym;01657723;01744657;_member_meronym;01748560;;;;;;;;;;6.9651947;1;7.9094963;1;4.37873;18;3.445121;5;17.971550605693125
03328650;_hypernym;02707683;03328650;_hypernym;03850746;;;;;;;;;;8.024303;1;9.388362;2;0.0019471544;3132;-1.9667649;2918;3130.9999161514515
13999663;_hypernym;13998576;13999663;_derivationally_related_form;01301410;;;;;;;;;;6.3237395;1;7.2105217;2;6.9707575;2;6.553767;1;0.5596555425882384
12339319;_hypernym;11567411;12329899;_member_meronym;12339319;;;;;;;;;;6.210541;1;7.069332;2;3.298835;35;2.3884685;34;33.97747830617322
01276436;_instance_hypernym;00956485;01302086;_has_part;01276436;;;;;;;;;;7.4756193;1;8.454432;1;6.113943;1;5.644621;1;0.9121752222584978
06436443;_instance_hypernym;06394865;06449735;_has_part;06436443;;;;;;;;;;9.252245;1;11.505177;1;10.887686;1;8.517556;1;0.64964764813705
08921850;_instance_hypernym;08700255;09207288;_has_part;08921850;;;;;;;;;;5.4573035;1;5.925123;385;5.4167767;385;4.292445;396;0.6244187890614945
08972521;_member_of_domain_region;10525878;08857682;_member_meronym;08972521;;;;;;;;;;5.656952;1;6.775442;1;6.3014526;1;5.3773937;1;0.6163275786738254
01958868;_synset_domain_topic_of;00299217;01958868;_synset_domain_topic_of;00450335;;;;;;;;;;8.438442;1;10.095886;1;8.001857;2;7.078369;2;1.8903215148558692
01733213;_synset_domain_topic_of;00543233;01133760;_derivationally_related_form;01733213;;;;;;;;;;6.4087124;1;6.7475924;1;6.5629163;1;6.260703;1;0.5460382711946726
09843956;_synset_domain_topic_of;00471613;09843956;_hypernym;09835506;;;;;;;;;;7.664176;1;7.369959;3;6.98819;3;6.9597254;1;0.5942996217747089
00740342;_synset_domain_topic_of;08441203;00740342;_hypernym;00739270;;;;;;;;;;4.8365083;1;4.191585;3;-0.0018162051;39247;8.399703;37;39244.98512961158
03421768;_synset_domain_topic_of;08199025;03421768;_hypernym;02866578;;;;;;;;;;4.2170563;1;2.6162596;18;0.001085182;9676;9.023235;23;9658.931831809381
01190561;_synset_domain_topic_of;08441203;01190561;_hypernym;01187810;;;;;;;;;;7.734917;1;9.128414;1;4.76029e-05;22303;8.399704;37;22302.999891469033
00912048;_verb_group;00975584;00912048;_verb_group;00913065;;;;;;;;;;10.157522;1;10.703899;1;10.866581;2;10.34898;1;1.459419064524081
02245993;_verb_group;02244956;02244956;_verb_group;02245993;;;;;;;;;;10.0915165;1;11.030469;1;10.240036;2;6.901044;5;1.6879242814873059
02326355;_verb_group;01315333;01315333;_verb_group;02326355;;;;;;;;;;10.544222;1;11.11176;1;10.623615;1;6.6318407;3;0.6196693149304678
00086320;_verb_group;01585523;01585523;_verb_group;00086320;;;;;;;;;;10.765492;1;11.105616;1;9.462143;2;0.8765138;468;1.8380069107111996
