08062623;_derivationally_related_form;00967625;01745722;_derivationally_related_form;08062623;08062623;_derivationally_related_form;01745722;08062970;_hypernym;08062623;;;;7.2453814;1;9.050537;1;5.1671085;6;0.49012735;4000;5.979834857972206
13800801;_derivationally_related_form;00171127;00171127;_derivationally_related_form;13800801;;;;;;;;;;10.575115;1;12.360498;1;5.4646573;10;0.037865944;9759;9.99898903766555
05891572;_derivationally_related_form;00708376;00708376;_derivationally_related_form;05891572;05891572;_derivationally_related_form;01632103;05898568;_hyponym;05891572;05891572;_hypernym;05898568;10.36472;1;12.40317;1;6.6933575;16;-0.97813433;34743;15.996697646828242
10373801;_derivationally_related_form;02607909;02607909;_derivationally_related_form;10373801;;;;;;;;;;10.401884;1;12.315741;1;4.0938873;32;-0.89977986;31390;31.99973135558677
01031256;_derivationally_related_form;00318186;01031256;_derivationally_related_form;06796119;01031256;_derivationally_related_form;08463647;01031256;_derivationally_related_form;00122338;01031256;_derivationally_related_form;10282920;10.044482;1;11.091903;1;11.122213;5;10.794556;1;4.492422922401648
09069862;_has_part;09070363;09070363;_part_of;09069862;09070233;_part_of;09069862;09069862;_has_part;09264116;09069862;_has_part;09264425;10.656784;1;11.654579;1;10.667018;4;2.6735568;630;3.728605949763439
12658846;_has_part;07770180;07770180;_part_of;12658846;12658846;_hypernym;12658118;12658118;_hyponym;12658846;;;;11.294194;1;11.839213;1;0.0017931792;5183;-0.18594037;26653;5182.999992771129
09207288;_has_part;08848094;09207288;_has_part;08906374;09207288;_has_part;08968879;09207288;_has_part;09164561;09207288;_has_part;08986905;8.658907;1;9.595355;1;9.489949;5;9.0160055;2;4.526327081054008
01834896;_hypernym;01834485;01834485;_hyponym;01834896;01835103;_verb_group;01834896;01834896;_derivationally_related_form;09355850;09355850;_derivationally_related_form;01834896;12.089092;1;13.536067;1;0.001292981;20862;-3.9698544;23025;20861.999998675896
07907161;_hypernym;07906284;07906284;_hyponym;07907161;07907161;_derivationally_related_form;03003744;03003744;_derivationally_related_form;07907161;;;;11.156417;1;13.308526;1;0.0037410767;6152;-2.811306;11565;6151.999998333503
02468617;_hypernym;05235879;05235879;_hyponym;02468617;02468617;_part_of;01896031;01896031;_has_part;02468617;;;;11.633387;1;12.891216;1;-0.001012332;35115;-6.2318997;39382;35114.99999748247
00364297;_hypernym;02609764;02609764;_hyponym;00364297;00364297;_derivationally_related_form;00216038;00216038;_derivationally_related_form;00364297;00364297;_derivationally_related_form;01062997;10.9725895;1;12.396668;1;4.8998394;5;0.04604316;4363;4.999445466711713
02573704;_hypernym;02554730;02554730;_hyponym;02573704;02573704;_member_holonym;02573563;02573563;_member_meronym;02573704;;;;10.194061;1;13.287;1;-0.0041697645;40684;2.7272594;204;40683.99999831065
02190632;_hypernym;02191106;02191106;_hyponym;02190632;02191311;_hypernym;02190632;;;;;;;11.449284;1;14.110952;1;-0.0038257362;40583;-6.1589212;39223;40582.99999925864
01004072;_hypernym;00383606;00383606;_hyponym;01004072;02032415;_derivationally_related_form;01004072;02709906;_derivationally_related_form;01004072;01004072;_derivationally_related_form;02032415;10.759349;1;12.556953;1;3.8686538;6;-0.05388535;4171;5.999831481953215
01083645;_hypernym;01083077;01083077;_hyponym;01083645;01083645;_derivationally_related_form;02294436;01083645;_derivationally_related_form;02228698;02228698;_derivationally_related_form;01083645;10.680487;1;11.975796;1;9.53885;1;2.8688583;11;0.9196015747097508
05571341;_hypernym;13911151;13911151;_hyponym;05571341;;;;;;;;;;12.617687;1;14.312547;1;0.0024233337;12347;-1.6152749;4329;12346.999999390193
13773725;_hypernym;13760316;13760316;_hyponym;13773725;;;;;;;;;;10.606673;1;13.509724;1;6.269815;7;-0.23927186;10334;6.999283137004118
02371811;_hypernym;02367363;02367363;_hyponym;02371811;;;;;;;;;;10.249361;1;14.103072;1;2.0383918;33;0.09084291;2757;32.99999424064955
00334509;_hypernym;00331950;00331950;_hyponym;00334509;;;;;;;;;;10.211996;1;11.334768;1;4.45797;8;1.6240172;106;7.9989696214939405
00471277;_hypernym;00557588;00557588;_hyponym;00471277;00470966;_has_part;00471277;00471277;_part_of;00470966;;;;10.704984;1;12.351052;1;5.606247;18;1.3126471;243;17.998824405875936
09778783;_hypernym;10731244;10731244;_hyponym;09778783;;;;;;;;;;11.425434;1;14.1117115;1;5.044195;7;1.320252;186;6.999884660623199
00422551;_hypernym;00421437;00421437;_hyponym;00422551;00422551;_derivationally_related_form;00071178;00071178;_derivationally_related_form;00422551;;;;11.947322;1;12.87404;1;6.722507;7;-0.5153579;15416;6.997874313773668
11852255;_hypernym;11573660;11573660;_hyponym;11852255;11852255;_member_holonym;11841529;11841529;_member_meronym;11852255;11852255;_member_meronym;11852531;10.508954;1;13.413304;1;6.773929;1;1.7280877;76;0.9986938641053464
12150969;_hypernym;12150028;12150028;_hyponym;12150969;12150447;_member_meronym;12150969;12150969;_member_holonym;12150447;;;;11.753346;1;14.438793;1;0.00067745673;27077;-2.6509147;10281;27076.999999463456
12112008;_hypernym;12102133;12102133;_hyponym;12112008;12111882;_member_meronym;12112008;12112008;_member_holonym;12111882;;;;10.614457;1;13.323796;1;0.003591405;4111;3.412563;103;4110.999998359002
01985128;_hypernym;01976146;01976146;_hyponym;01985128;01985128;_member_holonym;01984958;01984958;_member_meronym;01985128;01985797;_hypernym;01985128;10.71083;1;12.340588;1;6.9043164;1;0.34712583;3078;0.9956631952148833
00119873;_hypernym;00109660;00109660;_hyponym;00119873;07425011;_derivationally_related_form;00119873;02987454;_derivationally_related_form;00119873;00119873;_derivationally_related_form;02987454;9.604105;1;10.94703;1;5.3530498;5;1.3129913;299;4.996293597689151
00003826;_hypernym;00001740;00001740;_hyponym;00003826;00003826;_derivationally_related_form;14359459;14359459;_derivationally_related_form;00003826;;;;10.443243;1;13.005879;1;-0.00048331043;35169;2.4895816;245;35168.999997754014
06284225;_hypernym;13809207;13809207;_hyponym;06284225;06284225;_hyponym;07111047;06284225;_part_of;07013549;07013549;_has_part;06284225;10.531739;1;11.201159;1;7.69323;1;-0.37203252;24665;0.9709125155077042
01175316;_hypernym;01173038;01173038;_hyponym;01175316;01175316;_derivationally_related_form;01414626;01175316;_derivationally_related_form;00331514;00331514;_derivationally_related_form;01175316;10.779848;1;12.862276;1;8.101145;1;1.0667102;650;0.9915166581172076
00467719;_hyponym;00476389;00476389;_hypernym;00467719;00467719;_hyponym;00467995;00467719;_hyponym;00468480;00467719;_hyponym;00471437;10.210217;1;10.620973;1;8.813726;4;0.92800426;2828;3.859028724144886
05640433;_hyponym;05643190;05643190;_hypernym;05640433;05640433;_hyponym;05642175;05642175;_hypernym;05640433;;;;10.320698;1;10.769389;1;5.490446;8;0.8391193;2727;7.994928039896864
10100761;_hyponym;09931165;10100761;_hyponym;10310516;10100761;_hyponym;10157744;10100761;_hyponym;10096126;10100761;_hyponym;10496393;9.960787;1;10.956821;1;10.977135;5;10.517973;1;4.494921858879479
01938850;_hyponym;01949684;01938850;_hyponym;01947275;01938850;_hyponym;01948788;01938850;_hyponym;01942601;01938850;_hyponym;01949195;9.079084;1;9.789109;1;9.690171;5;9.112874;4;4.524714340200854
09624980;_hyponym;10032524;10032524;_hypernym;09624980;09624980;_hyponym;10069120;09624980;_hyponym;10513623;09624980;_hyponym;10727256;10.166476;1;10.745053;1;9.565434;4;0.14098217;13767;3.7648792624420784
10034201;_hyponym;10712690;10034201;_hyponym;10769321;10034201;_hyponym;10526300;10034201;_hyponym;10037080;10034201;_hyponym;10325957;9.490736;1;10.541972;1;10.669295;5;10.292101;2;4.468212143976841
05418717;_hyponym;05371663;05418717;_hyponym;05367341;05418717;_hyponym;05370918;05418717;_hyponym;05382729;05418717;_hyponym;05372290;8.842763;1;9.544209;1;9.49452;5;9.080355;1;4.512419529666614
13649268;_hyponym;13659943;13649268;_hyponym;13659419;13649268;_hyponym;13659162;13649268;_hyponym;13658657;13649268;_hyponym;13657849;9.743019;1;10.258863;1;10.244472;5;9.677656;3;4.503597912675437
10770059;_hyponym;10092299;10092299;_hypernym;10770059;10770059;_hyponym;10407552;10770059;_hyponym;10271216;10271216;_hypernym;10770059;9.873997;1;10.827703;1;10.084696;3;0.70402557;3612;2.677653198223867
13100156;_hyponym;12766595;13100156;_hyponym;12766869;13100156;_hyponym;12767423;13100156;_hyponym;12767648;13100156;_hyponym;11767354;10.32085;1;11.037763;1;10.748436;5;9.966414;3;4.57183128207189
01887576;_hyponym;01936753;01936753;_hypernym;01887576;01887576;_hyponym;01948077;01887576;_hyponym;01886728;01887576;_hyponym;01870275;9.592252;1;10.2106495;1;8.958848;4;1.4423059;796;3.777611552062612
12425281;_hyponym;12468243;12425281;_hyponym;12456845;12425281;_hyponym;12464476;12425281;_hyponym;12472024;12425281;_hyponym;12460697;9.261597;1;9.815988;1;9.807924;5;9.131744;5;4.502015818164433
05867413;_hyponym;15257692;05867413;_hyponym;15257553;05867413;_hyponym;15255641;05867413;_hyponym;15257416;05867413;_hyponym;15258694;9.479047;1;10.247923;1;10.101271;5;10.010828;2;4.5365974874560155
11579418;_hyponym;12670558;11579418;_hyponym;12669641;11579418;_hyponym;12661420;11579418;_hyponym;12667179;11579418;_hyponym;12664897;7.9728775;1;8.4725685;1;8.358317;5;7.9315224;5;4.528531754762485
01864707;_hyponym;02475821;01864707;_hyponym;02477890;01864707;_hyponym;02472012;01864707;_hyponym;02455584;01864707;_hyponym;02116322;7.741118;1;8.233499;1;8.186989;5;8.088106;2;4.511625340140899
01476483;_hyponym;01127215;01476483;_hyponym;01478002;01476483;_hyponym;01127075;01476483;_hyponym;01126961;01476483;_hyponym;01477224;8.94724;1;9.789837;1;9.599266;5;9.743099;2;4.547499041912349
00996969;_hyponym;00998604;00998604;_hypernym;00996969;00996969;_derivationally_related_form;02704349;00996969;_hyponym;00998196;00996969;_hyponym;01002413;10.124906;1;10.942042;1;10.893919;3;-1.2641188;40471;2.51202851864813
05945642;_hyponym;05837957;05837957;_hypernym;05945642;05941423;_hyponym;05945642;05945642;_hyponym;05949937;05945642;_hyponym;06149192;10.430792;1;10.980718;1;9.340796;3;0.4886508;7309;2.8375242132203393
00646833;_hyponym;01116466;01116466;_hypernym;00646833;00646833;_hyponym;00647270;00646833;_hyponym;00992331;00646833;_hyponym;00646332;9.438117;1;10.5669775;1;9.854279;4;2.0326025;62;3.6709972516011335
01503061;_hyponym;01789386;01503061;_hyponym;01838038;01503061;_hyponym;01524359;01503061;_hyponym;01816887;01503061;_hyponym;01825930;8.508757;1;8.904032;1;8.857939;5;8.583831;4;4.5115212070427395
00826509;_hyponym;00842772;00842772;_hypernym;00826509;00826509;_hyponym;00841580;00826509;_hyponym;00823669;00826509;_hyponym;00823827;9.277352;1;10.010201;1;9.606846;4;2.180239;106;3.5994936110465185
14866889;_hyponym;12167075;14866889;_hyponym;14959234;14866889;_hyponym;12585967;14866889;_hyponym;03852031;14866889;_hyponym;15002959;9.28863;1;10.18076;1;10.305547;5;10.47088;1;4.468843824668248
10024362;_hyponym;09622745;09622745;_hypernym;10024362;10024362;_hyponym;10640620;;;;;;;10.792114;1;11.294477;1;7.318513;7;0.40356025;4431;6.981584303776089
10112591;_hyponym;09877951;09877951;_hypernym;10112591;10112591;_hyponym;09945905;09954639;_hypernym;10112591;10112591;_hyponym;09954639;10.0334425;1;10.635352;1;9.169795;3;0.43333757;9152;2.8123811474204587
13108841;_hyponym;11653904;13108841;_hyponym;11649878;13108841;_hyponym;11630489;13108841;_hyponym;11627168;13108841;_hyponym;11618861;9.065824;1;9.845034;1;9.8132715;5;9.64399;1;4.50793986328888
10826352;_instance_hypernym;09989502;09989502;_instance_hyponym;10826352;09920283;_instance_hyponym;10826352;10826352;_instance_hypernym;09920283;;;;10.311991;1;12.702428;1;6.845605;8;4.1790986;6;7.997147841495008
08698379;_instance_hyponym;08777544;08698379;_instance_hyponym;08778061;08698379;_instance_hyponym;08998560;08698379;_instance_hyponym;08762495;08698379;_instance_hyponym;08734044;7.994321;1;8.603587;1;8.424608;5;8.386616;4;4.544625667359846
10547145;_instance_hyponym;10938363;10547145;_instance_hyponym;11086774;10547145;_instance_hyponym;10868980;10547145;_instance_hyponym;10856486;10547145;_instance_hyponym;10820790;8.311218;1;9.299673;1;9.195018;5;8.437175;2;4.526139962155499
01936391;_member_holonym;01936219;01936219;_member_meronym;01936391;01936671;_hypernym;01936391;01936391;_hyponym;01936671;01937579;_hypernym;01936391;11.628952;1;13.325652;1;7.810697;2;2.4585142;9;1.9959900362156549
12052630;_member_holonym;12039743;12039743;_member_meronym;12052630;12052630;_hypernym;11556857;11556857;_hyponym;12052630;;;;11.067584;1;15.537008;1;-9.090442e-05;23520;2.4708514;57;23519.99999982122
12060380;_member_holonym;12039743;12039743;_member_meronym;12060380;11556857;_hyponym;12060380;12060380;_hypernym;11556857;12060546;_member_holonym;12060380;10.6927595;1;14.597487;1;8.170067;1;5.154206;1;0.9983859938942786
08778061;_member_meronym;09705124;09705124;_member_holonym;08778061;08778061;_instance_hypernym;08698379;08778061;_part_of;09189411;09189411;_has_part;08778061;11.51893;1;12.883362;1;12.066537;1;2.0811474;44;0.6935619419239064
02170269;_member_meronym;02170400;02170400;_member_holonym;02170269;;;;;;;;;;11.471917;1;12.523598;1;9.517683;7;3.8706493;228;6.9528406185433935
11708181;_member_meronym;11708442;11708442;_member_holonym;11708181;11708181;_member_meronym;11712153;11708181;_hypernym;11564258;11708181;_member_meronym;11711971;11.021536;1;12.0282755;1;11.11202;3;5.4422965;58;2.714278616080481
02454119;_member_meronym;02455310;02454119;_member_meronym;02455584;02454119;_member_meronym;02454999;02454119;_member_meronym;02456147;02454119;_member_meronym;02456505;10.782124;1;11.688584;1;11.606974;5;10.989851;5;4.520391353446646
02575766;_member_meronym;02580055;02575766;_member_meronym;02577532;02575766;_member_meronym;02581289;02575766;_member_meronym;02578604;02575766;_member_meronym;02577823;10.566605;1;11.5803585;1;11.461611;5;10.765156;4;4.529652092255392
11705921;_member_meronym;11706325;11706325;_member_holonym;11705921;11705921;_member_holonym;11703386;11703386;_member_meronym;11705921;;;;11.287817;1;12.079647;1;7.870798;13;0.9523767;1399;12.985354220026949
01643092;_member_meronym;01643255;01643255;_member_holonym;01643092;01643092;_member_holonym;01642671;01642671;_member_meronym;01643092;01643092;_hypernym;01626600;12.015887;1;12.851212;1;8.696588;4;3.2953734;30;3.984550734759099
01424607;_member_meronym;01425076;01425076;_member_holonym;01424607;01424607;_hypernym;01387617;01423757;_member_meronym;01424607;01424607;_member_holonym;01423757;11.837527;1;12.962801;1;9.695763;1;3.639155;14;0.9632805582844083
02613960;_member_meronym;02614288;02614288;_member_holonym;02613960;02613960;_member_holonym;02612393;02612393;_member_meronym;02613960;;;;11.787935;1;13.211662;1;8.869343;70;4.1370187;224;69.98716066736795
06090869;_member_of_domain_topic;13590327;06090869;_member_of_domain_topic;05881867;06090869;_member_of_domain_topic;13587763;06090869;_member_of_domain_topic;05882793;06090869;_member_of_domain_topic;05876469;7.679206;1;8.153725;1;8.101965;5;7.729346;4;4.512937041822572
00543233;_member_of_domain_topic;01728355;00543233;_member_of_domain_topic;01727052;00543233;_member_of_domain_topic;01715525;00543233;_member_of_domain_topic;01733829;00543233;_member_of_domain_topic;01732713;9.16376;1;9.561793;1;9.457575;5;8.919213;5;4.526031063657328
07006119;_member_of_domain_topic;01720491;07006119;_member_of_domain_topic;01751173;07006119;_member_of_domain_topic;01751389;07006119;_member_of_domain_topic;01720773;07006119;_member_of_domain_topic;01721415;8.859819;1;9.264901;1;9.024693;5;8.9711895;1;4.559765061173746
08199025;_member_of_domain_topic;00057306;08199025;_member_of_domain_topic;00056688;08199025;_member_of_domain_topic;00055793;08199025;_member_of_domain_topic;01196316;08199025;_member_of_domain_topic;08595054;6.8823376;1;7.3731213;1;7.321935;5;7.210654;3;4.512793727995236
03401721;_part_of;03791235;03791235;_has_part;03401721;03401721;_hypernym;03294048;03294048;_hyponym;03401721;03401721;_part_of;02686568;9.689726;1;10.489547;1;7.6368923;2;4.0580506;4;1.945455732959693
08025497;_synset_domain_region_of;09039411;09039411;_member_of_domain_region;08025497;;;;;;;;;;11.270491;1;13.439316;1;8.807564;8;5.657655;6;7.9903562244460415
14832193;_synset_domain_topic_of;06079620;06079620;_member_of_domain_topic;14832193;14832193;_has_part;14964129;14994328;_hyponym;14832193;14832193;_hypernym;14994328;11.34668;1;12.989827;1;8.022167;1;6.927806;1;0.9930886843384181
01920698;_synset_domain_topic_of;00523513;00523513;_member_of_domain_topic;01920698;00288970;_derivationally_related_form;01920698;01920698;_derivationally_related_form;00288970;;;;9.898945;1;11.788677;1;6.859679;2;4.9219513;1;1.9928182033923907
00456596;_verb_group;00456740;00456740;_verb_group;00456596;00456596;_derivationally_related_form;05696020;05696020;_derivationally_related_form;00456596;00456596;_hypernym;00150287;11.704967;1;12.498102;1;5.410959;5;1.1052579;229;4.99916491651288
