zhou_shifeng;worked_with;persecuted_groups;1196;1448
arthur_brand;worked_with;italian_mafia;44;1414
magnus_resch;worked_with;apple_store;1108;1600
magnus_resch;worked_with;larrys_list;1208;684
ronald_s._lauder;occupation;chairman;2731;942
ronald_s._lauder;worked_with;experts;1884;1089
ronald_s._lauder;worked_with;museum_of_modern_art;551;2194
maheshwar_singh;worked_with;himachal_pradesh_high_court;283;1549
magnus_resch;worked_with;artsy;1247;786
maheshwar_singh;worked_with;congress;283;1088
maheshwar_singh;worked_with;bjp;2567;2619
carol_highsmith;occupation;documentary_photographer;839;1025
thieves;stole_from;temple;67;2780
robert_luisi_jr.;stolen_from;isabella_stewart_gardner_museum;1845;1961
robert_luisi_jr.;occupation;pastor;1787;1521
twelve_people;worked_with;relevant_authorities_;1268;892
twelve_people;worked_with;directorate_of_tourism_and_antiquities;1156;967
gang_of_persons;stolen_from;ullalti_temple;1460;1723
gang_of_persons;stolen_from;kodappadi_temple;1419;804
gang_of_persons;stolen_from;mahalingeshwara_temple;1412;1753
arthur_brand;worked_with;british_police;44;976
arthur_brand;worked_with;scotland_yard;44;1297
adam_kurtz;worked_with;bershka;690;795
adam_kurtz;occupation;illustrator;700;1596
adam_kurtz;worked_with;shop_art_theft;782;1179
the_collector;donated_to;staatsgalerie;208;1448
zehra_doæ’ã¼an;worked_with;jinha;2362;1570
zehra_doæ’ã¼an;occupation;journalist;155;1688
heirs_of_olga_jâˆšâ§ger;bought_from;city_of_linz;1158;1535
heirs_of_an_iranian-german_dual_citizen;donated_to;bavarian_state_library;1187;637
rex_clark;occupation;mercenary;2205;1490
rex_clark;stole_from;australian_war_memorial;336;731
rex_clark;stole_from;museums_in_england;336;1595
murali_venkatesh;stolen_from;shakhapala_subrahmanya_temple;565;1121
murali_venkatesh;stolen_from;ullakulu_and_ullalthi_bachchanayaka_daivasthana;565;1198
nancy_weiner;occupation;manhattan_asian_art_specialist;31;1134
vijay_kumar;occupation;shipping_company_manager;2574;1620
viv_albertine;worked_with;the_slits;842;1182
viv_albertine;worked_with;the_sex_pistols;835;828
viv_albertine;worked_with;the_clash;840;1408
viv_albertine;occupation;author;1661;228
viv_albertine;donated_to;british_library;1088;2783
khaled_el-enani;worked_with;ministry_of_tourism;201;1320
khaled_el-enani;worked_with;civil_aviation;201;1040
khaled_el-enani;worked_with;culture;201;932
the_thief;stole_from;balaji_temple;576;899
gang_of_persons;stolen_from;sri_lakshmi_venkatesh_temple;1482;1160
drhelga_wall-apelt;worked_with;john_and_mable_ringling_museum_of_art;1047;880
drhelga_wall-apelt;donated_to;ringling;1059;821
drhelga_wall-apelt;occupation;retired_physician;579;1014
drhelga_wall-apelt;sold_to;auction_block;1276;1523
parviz_tanavoli;worked_with;museum_of_contemporary_art;2472;1360
parviz_tanavoli;worked_with;ib_tauris;2472;846
suspect;stole_from;hindu_temple;2791;1777
suspect;stole_from;sri_muneeswarar_temple;2791;1666
miscreants;stole_from;maa_uma_maheshwari_temple_;1820;1381
british_owner;donated_to;art_loss_register;1336;3013
david_bernstein;worked_with;us_customs_service;35;1241
david_bernstein;occupation;art_importer;2;1699
william_i._koch;donated_to;swiss_bank;2574;879
american_dealer;occupation;dealer_in_nazi_world_war_ii_artifacts_;1952;1311
george_rodrigue;bought_from;cajun_legend;2805;1681
mowaffak_al-rubaie;worked_with;iraqs_former_national_security_advisor;1041;1621
mowaffak_al-rubaie;donated_to;museum;1903;30
salvador_dalâˆšâ‰ ;donated_to;rikers_island_jail;3088;1439
thief;stolen_from;upper_east_side_art_gallery;2391;1078
thief;stolen_from;rikers_island_jail;2391;1471
rajesh;occupation;employee_of_a_tv_news_channel;1917;1350
rajesh;offered;find_buyers;1712;1153
subhash_kapoor;occupation;art_thief;15;1241
vaman_ghiya;occupation;art_thief;117;1480
subhash_kapoor;sold_to;singapore_asian_civilizations_museum;2757;1403
molly_kwiatowski;stolen_from;st._rose_de_lima_church;619;1040
nelson_rockefeller;acquired;loma_negra;1;1
fred_drew;bought_from;pereda;1;1
marquess_of_northampton;bought_from;korban_and_tkalec;1;1
charles_craig;donated_to;santa_barbara_museum_of_art;1;1
leon_levy;donated_to;boston_museum_of_fine_arts;1;1
nelson_rockefeller;donated_to;museum_of_primitive_art;1;1
shelby_white;donated_to;museum_of_fine_arts;1;1
christian_boursaud;owned;hydra_gallery;1;1
fritz_bâˆšâºrki;owned;atlantis_antiquities;1;1
vaman_ghiya;owned;artistic_imports_corporation;1;1
vaman_ghiya;owned;cape_lion_logging;1;1
giacomo_medici;owned;antiquaria_romana;1;1
giacomo_medici;owned;arts_franc;1;1
giacomo_medici;owned;hydra_gallery;1;1
giacomo_medici;owned;mat_securitas;1;1
giacomo_medici;owned;tecafin_fiduciaire;1;1
giacomo_medici;owned;geneva-based_editions_services;1;1
gianfranco_becchina;owned;antike_kunst_palladion;1;1
michael_ward;owned;michael_ward_gallery;1;1
peter_wilson;owned;art_consultancy;1;1
robert_olson;owned;bobbyo_imports;1;1
edward_merrin;owned;merrin_gallery;1;1
uma_maheshwar;repatriated_to;patan_musem;1;1
rupert_wace;bought_from;piasa;1;1
richard_hedreen;bought_from;sothebys_auction_house;2534;2298
general_ne_win;requested;british_government;1129;2698
friend_of_the_museum_owner;donated_to;queensland_museum;1520;2006
yves_vasseur;worked_with;national_gallery_of_art;1300;1761
hans_sloane;occupation;collector;1407;2836
hans_sloane;worked_with;british_museum;1307;3
dirk_obbink;sold_to;hobby_lobby;1492;3055
thomas_bruce_7th_earl_of_elgin;sold_to;british_government;1;1
egyptian_mp;worked_with;unesco;1330;2
egyptologist;worked_with;unesco;1330;2
dr_pradip_meshram;worked_with;police;1085;1
non-indigenous_man;donated_to;northern_arapaho_tribe;770;83
bloemfontein_businessman;bought_from;auction_house;784;103
charles_piazzi_smyth;worked_with;national_museum_of_scotland;998;3129
c.t._loo;sold_to;penn_museum;1494;2774
walter_baker;donated_to;metropolitan_museum_of_art;850;40
claire_lyons;worked_with;j_paul_getty_museum;1106;2780
michael_bennett;worked_with;cleveland_museum_of_art;1328;1928
tom_hill;bought_from;national_gallery_of_art;748;1690
lionel_saint_donnat_de_pourriâˆšâ®res;sold_to;sothebys_auction_house;1224;3208
lisette_christiansen;donated_to;culture_ministry;1484;601
santi_viboonmongkol;donated_to;culture_ministry;1316;601
american_missionary;donated_to;virginia_theological_seminary;1175;2026
anonymous_purchaser;bought_from;christies_auction_house;1363;4
gardener;worked_with;police;1166;1
morton_d._may;donated_to;museum_of_modern_art;1382;2017
descendants_of_the_tribes;donated_to;british_museum;1378;66
foreign_archaeologist;worked_with;ministry_of_antiquities;1732;4
local_party_secretary;worked_with;14_different_gangs;1016;809
david_crocker;sold_to;national_museum;987;2926
wealthy_fan;donated_to;fbi;903;3137
heirs_of_gr{\u}nbaum;stolen_from;nazis;992;15
dom_pedro_i;donated_to;national_museum;1609;402
udai_ratra;stolen_from;national_museum;740;429
maui_pomare;donated_to;museums;1430;105
sir_graham_lattimer;donated_to;museums;1512;105
te_atairangikaahu;donated_to;museums;1035;105
f.n._souza;worked_with;air_india;1302;2516
m.f._husain;worked_with;air_india;852;2516
v.s._gaitonde;worked_with;air_india;1730;2516
anjolie_ela_menon;worked_with;air_india;1151;2516
massimo_osanna;worked_with;carabinieri;1329;15
jahanbakhsh_mozaffari;worked_with;carabinieri;1708;15
lain_singh_bangdel;worked_with;the_met;1070;2485
marylynne_pitz;worked_with;carnegie_library_of_pittsburgh;1202;392
elizabeth_evans;worked_with;carnegie_library_of_pittsburgh;1485;392
rush_g._miller;worked_with;carnegie_library_of_pittsburgh;881;392
prof_andreas_eshete;worked_with;british_museum;1686;3
david_zivie;worked_with;french_government;996;1711
marta_mestre;worked_with;mam;1439;2481
mark_landis;sold_to;museums;801;136
enterprising_collector;occupation;collector;1252;2836
connoisseur;occupation;collector;1522;2836
trophy_hunter;occupation;collector;1187;2836
aesthete;occupation;collector;1226;2836
david_green;owned;hobby_lobby;1099;2270
jp_morgan;sold_to;metropolitan_museum_of_art;1628;2836
jp_morgans_heirs;donated_to;metropolitan_museum_of_art;1498;40
hans_hofmann;worked_with;art_recovery_international;890;3223
machcewicz;worked_with;ministry_of_culture;1332;2498
richard_meier;worked_with;j_paul_getty_museum;1018;2780
michalakis_nicolaou;worked_with;government;1365;116
nancy_weiner;sold_to;national_gallery_of_australia;1765;2476
nalanda_sp_kumar_ashish;occupation;police;847;193
alain_servais;occupation;collector;950;2836
particuliers;bought_from;ebay;3040;3232
james_dicke;donated_to;university_of_evansville;1210;2421
layla_salih;worked_with;isis;4;13
pobladores;worked_with;inah;880;188
robert_wittman;worked_with;fbi;976;11
ronald_s._lauder;occupation;collector;2813;2630
sheikh_sabah_al_ahmad_al_sabah;worked_with;unesco;1727;2
sheikh_tamim_bin_hamad_al_thani;worked_with;unesco;1438;2
abdel_fattah_el_sisi;worked_with;unesco;907;2
ibrahim_keita;worked_with;unesco;1298;2
erich_maria_remarque;bought_from;christies_auction_house;868;4
jack_levy;bought_from;mayor_gallery;1182;1472
patricia_and_frank_kolodny;bought_from;mayor_gallery;859;1477
sybil_shainwald;bought_from;mayor_gallery;712;1460
pierre_de_labouchere;bought_from;mayor_gallery;1051;1519
ben_janssens;worked_with;art_gallery_of_new_south_wales;1500;554
alex_biancardi;worked_with;art_gallery_of_new_south_wales;1729;554
henning_jensen;donated_to;museo_nacional;1661;2169
coleccionista;occupation;collector;1648;2836
baronne_antoinette_lâˆšâ©onino;received_from;nazis;1629;75
drleonard_malamut;worked_with;monuments_men;816;34
shehab_al-farouh_omar;donated_to;egyptian_ministry_of_antiquities;845;3141
finder;sold_to;british_museum;879;13
kirit_mankodi;worked_with;archaeological_survey_of_india;2925;2760
thelma_chrysler_foy;donated_to;metropolitan_museum_of_art;1454;40
peter_herkenrath;sold_to;neue_galerie;1359;2162
james_phillips;worked_with;british_expedition;1257;521
harry_ettlinger;worked_with;monuments_men;1212;34
antonio_benavides_castillo;worked_with;inah;576;140
drmichael_d._danti;worked_with;monuments_men;757;34
arnold_lehman;worked_with;brooklyn_museum;1013;351
mexican_citizen;donated_to;egyptian_embassy;1323;56
alejandro_malaca;worked_with;inah;748;188
george_stroganoff;bought_from;dutch_government;1107;1736
dr_hamimah_idruss;occupation;money_launderer;1082;1491
faig_ahmed;worked_with;topshop;1050;2295
vicente_fox;worked_with;la_iglesia_catâˆšâ‰¥lica;1113;2820
ezzedin_fagi;worked_with;unesco;660;15
local_businesswoman;worked_with;police;1598;1
david_geffen;donated_to;moma;843;3211
chief_inspector_lindsay_stamp;occupation;police;1147;193
michael_rosenfeld;bought_from;fisk_university;1203;2598
paul_r._provost;worked_with;christies_auction_house;1246;23
nicholas_hall;worked_with;christies_auction_house;1575;23
cathy_elkies;worked_with;christies_auction_house;1152;23
four_suspects;worked_with;four-member_gang;1282;2187
eric_tan;bought_from;christies_auction_house;1932;9
eric_tan;bought_from;sothebys_auction_house;2513;3220
earl_of_elgin;sold_to;british_government;1770;123
susan_crennan;worked_with;nga;717;900
deena_dayalan;stole_from;nga;2398;1496
alfonso_medellâ€šã ã¶â€šã¢â€ n_zenil;donated_to;museum_of_anthropology;1777;37
gordon_mcclendon;donated_to;j_paul_getty_museum;1;1
michael_rockefeller;donated_to;museum_of_primitive_art;1;1
fairlight_art_ventures;bought_from;giuliano_ruffini;1;1
fairlight_art_ventures;sold_to;richard_hedreen;2;3
mark_weiss_gallery;bought_from;giuliano_ruffini;15;3
mark_weiss_gallery;sold_to;richard_hedreen;132;6
sothebys_auction_house;sold_to;richard_hedreen;6;13
facebook;worked_with;researchers;2039;297
sothebys_auction_house;sold_to;richard_hedreen;6;13
fairlight_art_ventures;bought_from;giuliano_ruffini;1;1
fairlight_art_ventures;worked_with;mark_weiss_;102;723
fairlight_art_ventures;worked_with;giuliano_ruffini;1;1
fairlight_art_ventures;worked_with;richard_hedreen;11;40
fairlight_art_ventures;worked_with;james_martin;482;565
fairlight_art_ventures;worked_with;weiss;345;1477
british_museum;bought_from;lord_elgin;1;5
europol;worked_with;met_detectives;9;1122
sothebys_auction_house;worked_with;junior_staffer;18;943
christies_auction_house;sold_to;unknown;311;74
cybele_gallery;worked_with;nassifa_el-khoury_;2212;1597
cybele_gallery;worked_with;pierre_bergâˆšâ©_;2212;932
cybele_gallery;worked_with;christophe_kunicki_;2212;1293
metropolitan_museum_of_art;owned;robert_spencer;1850;1317
knoedler_&_company;sold_to;buyers;1418;4
kent_police;worked_with;members_of_the_public;400;1682
kent_police;worked_with;collectors;400;1219
whitney_museum_of_american_art;worked_with;black_people;861;1594
british_museum;worked_with;volunteers;723;2153
aliph;worked_with;lebanese_people;11;1059
australian_copyright_agency;worked_with;tiwi_artist_chris_black;1;3
icom;worked_with;icom_president;55;1702
icom;worked_with;new_president;55;1843
athena_art_finance;bought_from;inigo_philbrick;1348;1168
athena_art_finance;donated_to;inigo_philbrick;690;826
satfinance_investment_ltd.;worked_with;judd_grossman;1537;742
satfinance_investment_ltd.;sold_to;inigo_philbrick;1233;793
british_museum;sold_to;kyriakos_mitsotakis;1813;1537
egyptian_ministry_of_antiquities;worked_with;egyptologist;16;1355
egyptian_ministry_of_antiquities;worked_with;egyptian_mp;16;1673
alta_magazine;worked_with;private_investigator;1224;1343
british_museum;worked_with;metal_detectorists_;13;1604
idol_wing_cid;worked_with;four_persons;928;2988
national_museum_of_afghanistan;worked_with;afghan_and_international_experts;788;1080
nazis;stolen_from;dorville_family;12;782
la_policâˆšâ‰ a_local_de_osuna;worked_with;vecinos;1074;1286
carnegie_library_of_pittsburgh;stolen_from;greg_priore;1922;2176
carnegie_library_of_pittsburgh;stolen_from;john_schulman;2297;1383
highland_light_infantry;worked_with;officers;1399;1036
highland_light_infantry;worked_with;non-commissioned_officers;1301;891
highland_light_infantry;worked_with;men;1380;1554
clear_lake_police_department;worked_with;ritchie_valens;1125;1621
fbi;worked_with;ezra_chowaiki;2953;2942
metropolitan_museum_of_art;bought_from;art_dealer;28;75
archaeology_department_of_the_civil_administration;returned_to;jews;1378;1347
chinese_government;worked_with;villagers_of_yangchun;3134;1347
culture_ministry;worked_with;an_expert_archaeologist;340;1047
fbi;worked_with;gabby_tracy;680;1963
islamic_state;stole;khalad_al-assad;3048;1142
nazis;stolen_from;jewish_owners;12;1727
egyptian_tourism_and_antiquities_police;worked_with;four_people;194;510
sothebys_auction_house;bought_from;lionel_saint_donnat_de_pourriâˆšâ®res;18;980
houthi_militia;sold_to;arab_merchants;2505;957
tefaf;worked_with;curators;1080;402
tefaf;worked_with;conservators;1194;671
tefaf;worked_with;conservation_scientists;1305;1580
tefaf;worked_with;independent_scholars;1380;1580
virginia_theological_seminary;sold_to;unknown;2549;120
sothebys_auction_house;sold_to;american_art_collector;256;1254
springfield_art_museum;worked_with;pablo_picasso;3060;3194
springfield_art_museum;worked_with;robert_``bob_palmer;1806;1183
springfield_art_museum;worked_with;emily_wood;1806;1785
springfield_art_museum;worked_with;kenneth_shuck;1806;1007
springfield_art_museum;worked_with;bruce_west;1806;1713
springfield_art_museum;worked_with;rob_erdle;1806;1813
springfield_art_museum;worked_with;romero_britto;1806;1253
springfield_art_museum;worked_with;jordan_eagles;1806;1512
springfield_art_museum;worked_with;rose_oneill;1806;1253
dutch_government;sold_to;unknown;1922;23
sothebys_auction_house;worked_with;elsa_koditschek;18;1431
fbi;worked_with;pierre_tabel;6;911
hindu_religious_and_charitable_endowment;worked_with;the_petitioner;1733;1557
hindu_religious_and_charitable_endowment;worked_with;retired_judge_of_the_high_court;1733;861
edo_state_government;donated_to;oba_ewuare_ii;2462;3076
national_gallery_of_australia;bought_from;another_dealer;115;1161
carabinieri;worked_with;gail_jones;34;958
fbi;worked_with;bart_layton;245;3078
idol_wing_cid;worked_with;rangarajan_narasimhan;1243;1059
idol_wing_cid;worked_with;p_jayaraman;1298;777
greek_police;worked_with;two_greek_men;217;1486
queensland_museum;worked_with;police;1815;3
queensland_museum;worked_with;protectors;2787;2841
queensland_museum;worked_with;missionaries;1954;1512
queensland_museum;worked_with;frontier_doctors;1954;900
queensland_museum;worked_with;station_managers;1954;1065
hobby_lobby;bought_from;unnamed_dealer;65;1583
german_government;worked_with;heirs_of_jewish_media_mogul_rudolf_mosse_;32;1568
sothebys_auction_house;sold_to;client;256;841
police;worked_with;two_men;1852;289
department_of_archaeology;worked_with;alok_siddhi_tuladhar;25;1754
cbi;worked_with;subodh_dalal;2303;1822
brooklyn_museum;worked_with;white_curators;88;1462
archaeologists;occupation;archaeologist;61;15
oxford_university;worked_with;sackler_family;532;1805
police;worked_with;stefanos_vassiliadis;17;1986
french_government;returned_to;descendants_of_the_bromberg_family;245;1823
unesco;worked_with;experts;1;935
henry_moore_foundation;worked_with;camille_pissarro;93;1284
henry_moore_foundation;worked_with;hildebrand_gurlitt;2243;2779
police;worked_with;33_and_32_years_old;3;1416
nations_greatest_treasures;worked_with;president_xi_jinping;95;1068
louvre_museum;donated_to;original_owners;2928;1769
louvre_museum;donated_to;heirs;2929;1622
egyptian_tourism_and_antiquities_police;stole_from;citizen;2433;902
new_york_district_attorneys_antiquities_trafficking_unit;worked_with;michael_steinhardt;333;910
new_york_district_attorneys_antiquities_trafficking_unit;worked_with;rupert_wace;67;206
new_york_district_attorneys_antiquities_trafficking_unit;worked_with;jerome_eisenberg;333;1632
national_museum;worked_with;curators;3206;3128
icom;worked_with;berlin_lawyer;55;1183
idol_wing_cid;worked_with;murugesan;1399;830
idol_wing_cid;worked_with;m_muthaiah;1276;1107
idol_wing_cid;worked_with;masilamani;1308;1687
idol_wing_cid;worked_with;rajappa;1360;1437
air_india;worked_with;mf_husain;2435;1390
air_india;worked_with;arpana_caur;2435;1445
air_india;worked_with;anjolie_ela_menon;2435;839
air_india;worked_with;vs_gaitonde;2435;1171
air_india;worked_with;ka_ara;2435;1593
air_india;stole_from;anjolie_ela_menon;2549;1051
british_museum;worked_with;mæ’ã…ori;13;1163
police;worked_with;200_temple_festival_participants_and_worshipers;3;849
sothebys_auction_house;worked_with;ezra_chowaiki;284;2115
state_governments;worked_with;individuals;220;1729
cbi;requested;mir_jamshed_ahmad;1775;1053
national_museum;worked_with;finders;2993;1435
national_museum;donated_to;finders;3098;1188
national_museum;occupation;director;2134;35
topshop;bought_from;hannah_hill;72;1087
topshop;stole;hannah_hill;2631;1453
mayor_gallery;worked_with;agnes_martin;1549;1278
hsi_agents;worked_with;fred_hiebert;1308;947
u.s._government;sold_to;nancy_carlson;3070;1512
holocaust_expropriated_art_recovery_(hear)_act;worked_with;president_barack_obama;80;1356
holocaust_art_restitution_project_(harp);worked_with;republican_senators_john_mccain;1555;1538
holocaust_art_restitution_project_(harp);worked_with;marco_rubio;1562;1516
holocaust_art_restitution_project_(harp);worked_with;director_of_the_hermitage_museum;1551;1066
holocaust_art_restitution_project_(harp);worked_with;director_of_government_affairs_for_the_association_of_art_museum_directors_(aamd);1528;801
israel_antiquities_authority;worked_with;the_gang_of_three;48;1764
unesco;worked_with;layla_salih_;1;1694
marwell_wildlife;worked_with;pip_mcgarry;1279;1476
marwell_wildlife;stole_from;pip_mcgarry;1605;1514
cid;worked_with;pradip_bauri;2317;2633
cid;worked_with;sanjay_hazra;2265;925
cid;worked_with;mohammed_hossain_shipul;2265;1241
culture_department;donated_to;individuals;561;970
carabinieri;worked_with;art_thief;34;865
carabinieri;worked_with;two_people;34;1203
government;donated_to;schubert_family;1801;808
getty_images;bought_from;carol_highsmith;1741;1371
archaeologists;worked_with;historians_;111;1296
police;worked_with;priest;2402;2365
police;worked_with;others_living_in_the_temple;3;716
fbi;worked_with;collectionneur_britannique;6;1567
poonammallee_police;stole_from;at_least_10_women;1504;1564
sothebys_auction_house;worked_with;dmitry_rybolovlev;2203;486
sothebys_auction_house;worked_with;yves_bouvier;147;2085
two_art_dealers;occupation;art_dealer;1462;3
two_art_dealers;sold_to;unknown;1440;39
two_art_dealers;paid;one_painter;1690;1072
government;donated_to;original_owners;1801;1739
italian_archaeological_mission_in_pakistan;worked_with;international_experts;708;1374
italian_archaeological_mission_in_pakistan;worked_with;two_restorers/trainers;912;1102
italian_archaeological_mission_in_pakistan;worked_with;two_3d_scan_experts/trainers;692;854
italian_archaeological_mission_in_pakistan;worked_with;one_chief_restorer;802;1459
italian_archaeological_mission_in_pakistan;worked_with;five_local_restorers;832;1311
italian_archaeological_mission_in_pakistan;worked_with;20_field_workers;952;1311
italian_archaeological_mission_in_pakistan;worked_with;two_carpenters;735;1021
italian_archaeological_mission_in_pakistan;worked_with;three_watch-keepers;848;732
droetker;worked_with;heirs_of_the_original_owners;719;751
droetker;stolen_from;jews;864;1049
police;worked_with;activists;3;785
archaeologists;worked_with;guards;111;1417
archaeologists;worked_with;technical_staff;111;1759
archaeologists;worked_with;volunteers;3227;3151
italian_blue_helmets;worked_with;historians_;221;1683
italian_blue_helmets;worked_with;scholars;77;2982
italian_blue_helmets;worked_with;restoration_experts_;222;1756
mayor_gallery;worked_with;arne_glimcher;1508;958
american_alliance_of_museums;worked_with;museum_director;157;1644
christies_auction_house;worked_with;museum_director;1601;1200
sothebys_auction_house;sold_to;us-based_buyer;256;1313
sothebys_auction_house;sold_to;richard_hedreen;6;13
sothebys_auction_house;sold_to;collector;2811;533
montana_state_university;worked_with;msu_instructors_and_students;123;1781
british_museum;donated_to;indigenous_australians;73;1409
bavarian_culture_ministry;sold_to;heirs_of_nazi_thieves;1404;1283
bavarian_culture_ministry;donated_to;victims_advocates;978;877
private_collectors;bought_from;andrew_butterfield;213;843
museums;bought_from;andrew_butterfield;150;825
museums;worked_with;visitors;557;1024
independent_artists;worked_with;illustrators_;3166;874
independent_artists;worked_with;designers_;3166;866
fbi;worked_with;robert_gentile;2917;2751
sothebys_auction_house;sold_to;london_dealer;256;1603
national_gallery;returned;owner;3187;3035
neue_galerie;donated_to;hess_family_;321;1227
unesco;worked_with;ahmed_al-faqi_al-mahdi;1;1179
police;worked_with;37-year-old_leeuwarden_man;3;960
new_york_public_library;donated_to;glen_head_shop_owner;2630;1092
british_government;occupation;former_prime_minister;3195;899
sothebys_auction_house;worked_with;jason_busch;18;1658
christies_auction_house;worked_with;derek_gillman;1602;1560
archaeological_survey_of_india;worked_with;indian_national_;19;1522
archaeological_survey_of_india;worked_with;pakistani_;19;1404
austrian_archaeological_institute;worked_with;researchers;3043;2839
austrian_archaeological_institute;worked_with;29_doctoral_dissertations;1714;1817
unesco;worked_with;local_craftsmen;1;1514
national_gallery_of_art;worked_with;marianne_schmidl;1896;1624
dutch_government;sold_to;george_stroganoff;2397;1135
ministerio_de_cultura;worked_with;alcalde_de_jorge_basadre;143;1849
police;worked_with;three_suspects;2350;2183
police;worked_with;residents;3;1124
auction_houses;worked_with;billionaire_megacollectors;371;1355
us;sold_to;narendra_modi;1886;1481
zara;worked_with;adam_kurtz;1940;1737
zara;worked_with;tuesday_bassen;1940;914
oscar_niemeyer_museum;donated_to;owners;1174;1351
police;worked_with;temple_priest_;3;911
nga;bought_from;nancy_wiener;1027;21
british_government;bought_from;earl_of_elgin;3108;1666
nga;bought_from;subhash_kapoor;1433;2371
nga;bought_from;deena_dayalan;1478;2324
police;worked_with;anyone_with_information;3;1368
u.s._customs;stolen_from;david_bernstein;1070;2343
customs_agents;worked_with;david_bernstein;2180;3006
federal_government;bought_from;us_art_dealer_;194;1031
national_geographic_channel;worked_with;two_british_metal_detecting_specialists_;819;1249
national_geographic_channel;worked_with;a_polish_relics_hunter_;696;1614
national_geographic_channel;worked_with;an_american_dealer_in_nazi_world_war_ii_artifacts_;900;795
metropolitan_museum_of_art;bought_from;alan_c_lapiner;1;1
museum_of_primitive_art;bought_from;alan_c_lapiner;1;1
british_museum;bought_from;alistair_mcalpine;1;1
art_consultancy;bought_from;anton_tkalec;1;1
j_paul_getty_museum;bought_from;barbara_fleischman;1;1
fleischman_collection;bought_from;fritz_bâˆšâºrki;1;1
j_paul_getty_museum;bought_from;frieda_tchacos;1;1
j_paul_getty_museum;bought_from;samuel_schweitzer;1;1
j_paul_getty_museum;bought_from;robin_symes;1;1
boston_museum_of_fine_arts;bought_from;giacomo_medici;1;1
j_paul_getty_museum;bought_from;giacomo_medici;1;1
j_paul_getty_museum;bought_from;dietrich_von_bothmer;1;1
berry_&_stark_associates;bought_from;edward_merrin;1;1
j_paul_getty_museum;bought_from;frederick_schultz;1;1
j_paul_getty_museum;bought_from;fritz_bâˆšâºrki;1;1
metropolitan_museum_of_art;bought_from;giacomo_medici;1;1
art_consultancy;bought_from;halim_korban;1;1
