13800801;_derivationally_related_form;00171127;00171127;_derivationally_related_form;13800801;;;;;;;;;;10.575115;1;12.360483;1;5.464813;10;-0.3962042;19862;9.998988864764618
05891572;_derivationally_related_form;00708376;00708376;_derivationally_related_form;05891572;;;;;;;;;;10.36472;1;12.403281;1;11.070378;1;7.151779;1;0.7913204044623491
10373801;_derivationally_related_form;02607909;02607909;_derivationally_related_form;10373801;;;;;;;;;;10.401884;1;12.315711;1;4.0933285;32;0.33559027;3163;31.99973149770158
01031256;_derivationally_related_form;00318186;01031256;_derivationally_related_form;08463647;;;;;;;;;;10.044482;1;11.091995;1;11.075145;2;10.480114;2;1.504212518199981
09069862;_has_part;09070363;09069862;_has_part;09264116;;;;;;;;;;10.656784;1;11.655413;1;11.678958;2;10.67965;1;1.4941139556232503
12658846;_has_part;07770180;07770180;_part_of;12658846;;;;;;;;;;11.294194;1;11.839181;1;8.981967;1;0.9856208;1953;0.9456903865505086
09207288;_has_part;08848094;09207288;_has_part;08986905;;;;;;;;;;8.658907;1;9.595398;1;9.545155;2;9.069014;1;1.5125582027084254
01834896;_hypernym;01834485;01834485;_hyponym;01834896;;;;;;;;;;12.089092;1;13.537556;1;11.635358;1;-0.8600968;26494;0.8701400753309655
07907161;_hypernym;07906284;07906284;_hyponym;07907161;;;;;;;;;;11.156417;1;13.308483;1;6.930352;2;-0.45059714;12466;1.998304585061378
02468617;_hypernym;05235879;05235879;_hyponym;02468617;;;;;;;;;;11.633387;1;12.891169;1;7.7232513;2;-0.33278897;10669;1.9943358447274027
00364297;_hypernym;02609764;02609764;_hyponym;00364297;;;;;;;;;;10.9725895;1;12.396834;1;7.6607404;2;2.2255988;34;1.9913034474131466
02573704;_hypernym;02554730;02554730;_hyponym;02573704;;;;;;;;;;10.194061;1;13.287155;1;5.9490943;1;2.5184069;11;0.9993501122841545
02190632;_hypernym;02191106;02191106;_hyponym;02190632;;;;;;;;;;11.449284;1;14.110934;1;7.494948;1;-0.1842399;7026;0.9986629963427389
01004072;_hypernym;00383606;00383606;_hyponym;01004072;;;;;;;;;;10.759349;1;12.556904;1;6.604604;1;2.728735;7;0.9974068879263108
01083645;_hypernym;01083077;01083077;_hyponym;01083645;;;;;;;;;;10.680487;1;11.975713;1;10.543846;1;5.360444;3;0.807191994197534
05571341;_hypernym;13911151;13911151;_hyponym;05571341;;;;;;;;;;12.617687;1;14.3125725;1;0.002404304;13114;-1.7053491;4389;13113.99999939022
13773725;_hypernym;13760316;13760316;_hyponym;13773725;;;;;;;;;;10.606673;1;13.509695;1;6.2698154;7;0.45681116;2634;6.999283116167322
02371811;_hypernym;02367363;02367363;_hyponym;02371811;;;;;;;;;;10.249361;1;14.103067;1;2.0383348;33;1.7573256;53;32.99999424095163
00334509;_hypernym;00331950;00331950;_hyponym;00334509;;;;;;;;;;10.211996;1;11.334758;1;4.4581213;8;1.0971287;806;7.9989694550937225
00471277;_hypernym;00557588;00557588;_hyponym;00471277;;;;;;;;;;10.704984;1;12.351042;1;7.3610377;1;2.352477;41;0.9932403667657494
09778783;_hypernym;10731244;10731244;_hyponym;09778783;;;;;;;;;;11.425434;1;14.111723;1;5.0435286;7;3.3117957;7;6.999884738794978
00422551;_hypernym;00421437;00421437;_hyponym;00422551;;;;;;;;;;11.947322;1;12.87405;1;9.139752;1;2.6790154;32;0.9766674709281432
11852255;_hypernym;11573660;11573660;_hyponym;11852255;;;;;;;;;;10.508954;1;13.413455;1;11.162125;1;7.8049393;1;0.9047652288108307
12150969;_hypernym;12150028;12150028;_hyponym;12150969;;;;;;;;;;11.753346;1;14.438941;1;11.849755;1;8.891768;1;0.9301623393818154
12112008;_hypernym;12102133;12102133;_hyponym;12112008;;;;;;;;;;10.614457;1;13.323883;1;8.971328;1;5.3811483;1;0.9872897558578421
01985128;_hypernym;01976146;01976146;_hyponym;01985128;;;;;;;;;;10.71083;1;12.340465;1;8.757414;1;2.016889;38;0.9729606579143674
00119873;_hypernym;00109660;00109660;_hyponym;00119873;;;;;;;;;;9.604105;1;10.946683;1;6.456181;1;1.6843723;143;0.9889093677946741
00003826;_hypernym;00001740;00001740;_hyponym;00003826;;;;;;;;;;10.443243;1;13.006;1;3.895843;5;1.2594279;172;4.9998894748591844
06284225;_hypernym;13809207;13809207;_hyponym;06284225;;;;;;;;;;10.531739;1;11.201309;1;8.381734;1;0.14495216;15375;0.9437245159918441
01175316;_hypernym;01173038;01173038;_hyponym;01175316;;;;;;;;;;10.779848;1;12.862312;1;10.091445;1;4.5515947;3;0.9410810971707312
00467719;_hyponym;00476389;00467719;_hyponym;00468480;;;;;;;;;;10.210217;1;10.620802;1;10.70328;2;10.160403;1;1.4793920503486728
05640433;_hyponym;05643190;05640433;_hyponym;05642175;;;;;;;;;;10.320698;1;10.769464;1;10.941504;2;10.490887;2;1.457095773824665
10100761;_hyponym;09931165;10100761;_hyponym;10096126;;;;;;;;;;9.960787;1;10.956894;1;10.921399;2;10.354273;2;1.5088727695622235
01938850;_hyponym;01949684;01938850;_hyponym;01948788;;;;;;;;;;9.079084;1;9.789218;1;9.764642;2;9.130063;2;1.5061437375574147
09624980;_hyponym;10032524;09624980;_hyponym;10727256;;;;;;;;;;10.166476;1;10.744953;1;10.795645;2;10.1749735;2;1.4873298118808056
10034201;_hyponym;10712690;10034201;_hyponym;10526300;;;;;;;;;;9.490736;1;10.542158;1;10.550019;2;10.127194;1;1.4980347257732052
05418717;_hyponym;05371663;05418717;_hyponym;05370918;;;;;;;;;;8.842763;1;9.544189;1;9.515648;2;8.839793;2;1.5071349068882207
13649268;_hyponym;13659943;13649268;_hyponym;13657849;;;;;;;;;;9.743019;1;10.258919;1;10.243535;2;9.970839;1;1.5038458542534983
10770059;_hyponym;10092299;10770059;_hyponym;10407552;;;;;;;;;;9.873997;1;10.827817;1;10.876061;2;10.474432;1;1.48794121976024
13100156;_hyponym;12766595;13100156;_hyponym;12767423;;;;;;;;;;10.32085;1;11.037605;1;10.939993;2;10.101938;1;1.5243837372723616
01887576;_hyponym;01936753;01887576;_hyponym;01948077;;;;;;;;;;9.592252;1;10.210572;1;10.157062;2;10.076687;1;1.5133744752625995
12425281;_hyponym;12468243;12425281;_hyponym;12464476;;;;;;;;;;9.261597;1;9.816052;1;9.812098;2;8.947102;2;1.5009887205588086
05867413;_hyponym;15257692;05867413;_hyponym;15257416;;;;;;;;;;9.479047;1;10.247911;1;10.207851;2;10.1269245;1;1.5100136717019603
11579418;_hyponym;12670558;11579418;_hyponym;12660796;;;;;;;;;;7.9728775;1;8.575525;1;8.432263;2;8.21525;1;1.535754346503675
01864707;_hyponym;02475821;01864707;_hyponym;02477890;;;;;;;;;;7.741118;1;8.233518;1;8.209085;2;7.9199023;1;1.5061077417557218
01476483;_hyponym;01127215;01476483;_hyponym;01127075;;;;;;;;;;8.94724;1;9.789662;1;9.651438;2;9.64743;1;1.5345012360860357
00996969;_hyponym;00998604;00996969;_hyponym;00998196;;;;;;;;;;10.124906;1;10.941998;1;10.935371;2;9.746234;2;1.5016565262267056
05945642;_hyponym;05837957;05945642;_hyponym;06149192;;;;;;;;;;10.430792;1;10.980481;1;11.098783;2;10.142033;2;1.470459096684328
00646833;_hyponym;01116466;00646833;_hyponym;00647270;;;;;;;;;;9.438117;1;10.567011;1;10.302975;2;9.707384;1;1.565628213777861
01503061;_hyponym;01789386;01503061;_hyponym;01816887;;;;;;;;;;8.508757;1;8.904108;1;8.881504;2;8.823295;2;1.505650756563975
00826509;_hyponym;00842772;00826509;_hyponym;00823827;;;;;;;;;;9.277352;1;10.009821;1;10.021314;2;9.043369;2;1.4971268493276653
14866889;_hyponym;12167075;14866889;_hyponym;15002959;;;;;;;;;;9.28863;1;10.180897;1;10.195678;2;9.587991;2;1.496304817718568
10024362;_hyponym;09622745;09622745;_hypernym;10024362;;;;;;;;;;10.792114;1;11.294451;1;7.2686605;5;0.42679638;4671;4.982463697180099
10112591;_hyponym;09877951;10112591;_hyponym;09954639;;;;;;;;;;10.0334425;1;10.635442;1;10.662534;2;10.264338;2;1.4932274192421098
13108841;_hyponym;11653904;13108841;_hyponym;11649878;;;;;;;;;;9.065824;1;9.845057;1;9.8215685;2;9.744028;1;1.5058717412396225
10826352;_instance_hypernym;09989502;09989502;_instance_hyponym;10826352;;;;;;;;;;10.311991;1;12.702425;1;10.904703;1;8.097889;1;0.8578713926299053
08698379;_instance_hyponym;08777544;08698379;_instance_hyponym;08778061;;;;;;;;;;11.51893;1;12.883293;1;12.843353;1;8.402228;2;0.5099836429740724
10547145;_instance_hyponym;10938363;10547145;_instance_hyponym;10868980;;;;;;;;;;8.311218;1;9.299717;1;9.24793;2;8.910706;1;1.5129439513300973
01936391;_member_holonym;01936219;01936219;_member_meronym;01936391;;;;;;;;;;11.628952;1;13.325633;1;10.754142;1;3.5865414;3;0.9290041143913756
12052630;_member_holonym;12039743;12039743;_member_meronym;12052630;;;;;;;;;;11.067584;1;15.537132;1;13.448717;1;9.036962;1;0.8897720827454965
12060380;_member_holonym;12039743;12039743;_member_meronym;12060380;;;;;;;;;;10.6927595;1;14.597481;1;13.163339;1;9.017997;1;0.8075458845956794
08778061;_member_meronym;09705124;09705124;_member_holonym;08778061;;;;;;;;;;11.51893;1;12.883293;1;12.628874;1;4.0094986;19;0.5632639472531624
02170269;_member_meronym;02170400;02170400;_member_holonym;02170269;;;;;;;;;;11.471917;1;12.523448;1;9.517236;7;3.53995;250;6.952853987100228
11708181;_member_meronym;11708442;11708181;_member_meronym;11712153;;;;;;;;;;11.021536;1;12.028319;1;12.103682;2;11.207169;2;1.48116836057851
02454119;_member_meronym;02455310;02454119;_member_meronym;02455584;;;;;;;;;;10.782124;1;11.688517;1;11.663091;2;10.827513;1;1.5063561353165364
02575766;_member_meronym;02580055;02575766;_member_meronym;02577823;;;;;;;;;;10.566605;1;11.58029;1;11.555888;2;10.604518;2;1.5061001134982126
11705921;_member_meronym;11706325;11706325;_member_holonym;11705921;;;;;;;;;;11.287817;1;12.07968;1;9.820921;3;1.3274732;1236;2.905403437938981
01643092;_member_meronym;01643255;01643255;_member_holonym;01643092;;;;;;;;;;12.015887;1;12.850944;1;11.431093;2;4.109731;27;1.8053149548477072
01424607;_member_meronym;01425076;01425076;_member_holonym;01424607;;;;;;;;;;11.837527;1;12.9629345;1;11.9087925;1;3.5624757;11;0.7415694829774289
02613960;_member_meronym;02614288;02614288;_member_holonym;02613960;;;;;;;;;;11.787935;1;13.211808;1;10.759393;3;4.43878;210;2.9207379098538038
06090869;_member_of_domain_topic;13590327;06090869;_member_of_domain_topic;05881867;;;;;;;;;;7.679206;1;8.153873;1;8.128786;2;7.8554697;2;1.5062715102174105
00543233;_member_of_domain_topic;01728355;00543233;_member_of_domain_topic;01727052;;;;;;;;;;9.16376;1;9.561846;1;9.460371;2;9.123126;1;1.5253469441632679
07006119;_member_of_domain_topic;01720491;07006119;_member_of_domain_topic;01751389;;;;;;;;;;8.859819;1;9.264721;1;9.155218;2;9.262054;1;1.527348376000238
08199025;_member_of_domain_topic;00057306;08199025;_member_of_domain_topic;00056688;;;;;;;;;;6.8823376;1;7.3329363;1;7.3513584;2;6.9990983;2;1.495394598553174
03401721;_part_of;03791235;03791235;_has_part;03401721;;;;;;;;;;9.689726;1;10.48984;1;8.221453;1;5.797335;2;0.9062247890089176
08025497;_synset_domain_region_of;09039411;09039411;_member_of_domain_region;08025497;;;;;;;;;;11.270491;1;13.439413;1;8.807712;8;5.519366;6;7.990355741692743
14832193;_synset_domain_topic_of;06079620;06079620;_member_of_domain_topic;14832193;;;;;;;;;;11.34668;1;12.989681;1;9.909001;1;7.977282;1;0.9560887374685213
01920698;_synset_domain_topic_of;00523513;00523513;_member_of_domain_topic;01920698;;;;;;;;;;9.898945;1;11.788755;1;7.5166006;1;6.478684;1;0.986240283730597
00456596;_verb_group;00456740;00456740;_verb_group;00456596;;;;;;;;;;11.704967;1;12.498084;1;9.578749;1;4.598372;5;0.9487940181475042
