nicole_barnhart;isaffiliatedto;united_states_women's_national_soccer_team;nicole_barnhart;isaffiliatedto;california_storm;;;;;;;;;;10.029223;1;16.261805;1;16.087618;2;9.408222;2;1.5434369055057109
ryan_johnson_(soccer);isaffiliatedto;toronto_fc;ryan_johnson_(soccer);isaffiliatedto;toronto_f.c.;;;;;;;;;;8.115271;1;14.0014515;1;11.798631;19;5.448109;36;18.90050253183105
bobby_campbell_(scottish_footballer);isaffiliatedto;chelsea_f.c.;bobby_campbell_(scottish_footballer);playsfor;chelsea_f.c.;;;;;;;;;;9.461402;1;16.841053;1;9.290957;37;4.944658;16;36.999474216738065
héctor_scarone;isaffiliatedto;uruguay_national_football_team;héctor_scarone;isaffiliatedto;u.s._città_di_palermo;;;;;;;;;;8.999434;1;16.37128;1;16.010067;2;8.926223;2;1.5893342009678153
raúl_enrique_estévez;isaffiliatedto;unión_española;raúl_enrique_estévez;playsfor;unión_española;;;;;;;;;;9.608414;1;16.485458;1;10.771602;51;3.8101714;164;50.99671093248828
attila_polonkai;isaffiliatedto;videoton_fc;attila_polonkai;playsfor;videoton_fc;;;;;;;;;;9.833276;1;16.651846;1;14.447655;2;7.40835;3;1.9006252518611442
mario_esteban_berríos;isaffiliatedto;coquimbo_unido;mario_esteban_berríos;playsfor;coquimbo_unido;;;;;;;;;;9.640733;1;15.278737;1;10.8901205;11;4.9496675;22;10.987734416021034
fumaça_(footballer_born_1976);isaffiliatedto;barnsley_f.c.;fumaça_(footballer_born_1976);playsfor;barnsley_f.c.;;;;;;;;;;9.964668;1;15.6825905;1;8.2585125;12;4.372521;73;11.999403645053595
markus_heppke;isaffiliatedto;rot-weiss_essen;markus_heppke;playsfor;rot-weiss_essen;;;;;;;;;;9.501044;1;17.162855;1;14.025753;3;7.052074;3;2.958397490823399
steven_n'zonzi;isaffiliatedto;amiens_sc;steven_n'zonzi;playsfor;amiens_sc;;;;;;;;;;9.715726;1;16.44725;1;10.54405;55;4.992406;59;54.997276744175416
phil_harrington;isaffiliatedto;chester_city_f.c.;phil_harrington;playsfor;chester_city_f.c.;;;;;;;;;;10.140453;1;16.730589;1;10.491988;27;5.6638117;20;26.99805121935623
jürgen_macho;isaffiliatedto;chelsea_f.c.;jürgen_macho;playsfor;chelsea_f.c.;;;;;;;;;;9.63046;1;15.365576;1;5.9974093;246;2.9121633;380;245.9999146074217
félix_ricardo_torres;isaffiliatedto;club_atlético_platense;félix_ricardo_torres;playsfor;club_atlético_platense;;;;;;;;;;9.947817;1;16.236942;1;11.000774;40;4.4794955;101;39.99470755215847
janício_martins;isaffiliatedto;s.c.u._torreense;janício_martins;playsfor;s.c.u._torreense;;;;;;;;;;9.2594385;1;16.602633;1;9.62058;32;3.5641718;67;31.999072465685853
ahmad_momenzadeh;isaffiliatedto;foolad_f.c.;ahmad_momenzadeh;playsfor;foolad_f.c.;;;;;;;;;;10.091202;1;16.498682;1;12.397548;11;5.2268863;31;10.983715681115896
césar_pellegrín;isaffiliatedto;deportivo_maldonado;césar_pellegrín;isaffiliatedto;danubio_f.c.;;;;;;;;;;9.972734;1;15.917408;1;15.781962;2;9.981814;2;1.533809726440254
tyrone_marshall;isaffiliatedto;jamaica_national_football_team;tyrone_marshall;playsfor;jamaica_national_football_team;;;;;;;;;;9.916277;1;16.14471;1;11.470781;24;6.3489823;12;23.990750829655692
darnell_mee;isaffiliatedto;continental_basketball_association;darnell_mee;isaffiliatedto;lega_basket_serie_a;;;;;;;;;;8.506542;1;15.717829;1;15.144512;2;8.726311;1;1.639528104577464
tetsuya_asano;isaffiliatedto;nagoya_grampus;tetsuya_asano;playsfor;nagoya_grampus;;;;;;;;;;9.842434;1;16.940659;1;11.922669;6;5.562097;8;5.9934256868990525
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;;;;;;;;;;9.456433;1;15.74533;1;15.712164;2;9.566585;1;1.5082907229708993
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;isaffiliatedto;arsenal_f.c.;;;;;;;;;;9.53437;1;17.154495;1;17.191916;2;9.865702;2;1.4906460232808034
gérald_passi;isaffiliatedto;montpellier_hsc;gérald_passi;isaffiliatedto;as_monaco_fc;;;;;;;;;;9.810754;1;17.13603;1;16.958809;2;10.337269;1;1.5441897280540635
thomas_kleine;isaffiliatedto;germany_national_football_b_team;thomas_kleine;playsfor;germany_national_football_b_team;;;;;;;;;;9.051142;1;15.919056;1;10.08552;61;4.351551;52;60.997080840587394
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;;;;;;;;;;8.723976;1;15.982829;1;15.655781;2;8.567405;2;1.581041010334705
mariusz_ujek;isaffiliatedto;zagłębie_sosnowiec;mariusz_ujek;playsfor;zagłębie_sosnowiec;;;;;;;;;;10.112757;1;16.510252;1;14.553417;2;7.3570523;6;1.8761899960001043
róbert_vittek;isaffiliatedto;1._fc_nuremberg;róbert_vittek;isaffiliatedto;1._fc_nürnberg;;;;;;;;;;8.830595;1;15.509416;1;15.028584;2;8.990066;2;1.617944343786044
jordy_clasie;isaffiliatedto;feyenoord;jordy_clasie;playsfor;feyenoord;;;;;;;;;;9.742217;1;17.446398;1;14.942949;2;7.365508;2;1.9243832183668934
abdikokhor_marifaliev;isaffiliatedto;navbahor_namangan;abdikokhor_marifaliev;playsfor;navbahor_namangan;;;;;;;;;;9.579202;1;15.523708;1;13.551926;2;6.9128575;4;1.8778024621686078
colorado_springs_airport;isconnectedto;salt_lake_city_international_airport;salt_lake_city_international_airport;isconnectedto;colorado_springs_airport;;;;;;;;;;10.049369;1;15.529904;1;14.270277;3;8.831401;2;2.7789619501485117
saint-augustin_airport;isconnectedto;tête-à-la-baleine_airport;saint-augustin_airport;isconnectedto;kegaska_airport;;;;;;;;;;10.340545;1;13.949468;1;13.57415;2;10.530557;1;1.5927432640487493
jürgen_habermas;isinterestedin;political_philosophy;jürgen_habermas;hasgender;male;;;;;;;;;;11.660895;1;15.137769;1;14.243195;1;11.6620245;1;0.7098332169992576
maitland_florida;islocatedin;florida;maitland_florida;islocatedin;orange_county_(florida);;;;;;;;;;8.905712;1;13.641191;1;12.751926;2;8.657496;1;1.7087382866911864
naughty_dog;islocatedin;california;naughty_dog;created;crash_bandicoot;;;;;;;;;;7.9414167;1;9.147185;3;8.902379;6;7.7310905;2;3.5608977416873913
penarth;islocatedin;wales;penarth;islocatedin;south_wales;;;;;;;;;;9.030949;1;13.420736;2;12.765213;4;8.970646;1;2.658254044129014
wallace_mccain;livesin;ontario;wallace_mccain;livesin;toronto;;;;;;;;;;8.37856;1;11.657612;2;7.842294;4;6.045172;4;2.978444174553242
republic_of_genoa;participatedin;battle_of_crécy;battle_of_crécy;happenedin;republic_of_genoa;;;;;;;;;;11.954082;1;14.803861;2;14.239799;7;10.401995;21;5.637391914153994
mauricio_almada;playsfor;deportivo_merlo;mauricio_almada;isaffiliatedto;deportivo_merlo;;;;;;;;;;10.091838;1;16.53206;1;10.145416;48;2.620279;163;47.99831893346464
cristian_ianu;playsfor;fc_wohlen;cristian_ianu;isaffiliatedto;fc_wohlen;;;;;;;;;;10.176399;1;16.21614;1;12.868789;2;4.952494;34;1.9660180174961621
mevlüt_erdinç;playsfor;paris_saint-germain_f.c.;mevlüt_erdinç;isaffiliatedto;paris_saint-germain_f.c.;;;;;;;;;;9.928285;1;16.292786;1;11.50049;16;5.848239;26;15.991774816339664
wim_suurbier;playsfor;afc_ajax;wim_suurbier;isaffiliatedto;afc_ajax;;;;;;;;;;10.157597;1;16.299753;2;15.216223;4;8.541044;4;2.7471615020997637
alan_o'neill_(footballer_born_1957);playsfor;shamrock_rovers_f.c.;alan_o'neill_(footballer_born_1957);isaffiliatedto;shamrock_rovers_f.c.;;;;;;;;;;10.659552;1;18.044495;1;15.764262;1;8.136687;1;0.9072266115094075
martin_kayongo-mutumba;playsfor;uganda_national_football_team;martin_kayongo-mutumba;isaffiliatedto;uganda_national_football_team;;;;;;;;;;9.590144;1;14.729263;1;7.7672224;61;-0.8799959;6906;60.99905373472857
yakubu_abubakar_akilu;playsfor;fc_hjørring;yakubu_abubakar_akilu;isaffiliatedto;fc_hjørring;;;;;;;;;;9.59756;1;15.755656;1;10.604657;8;4.3680344;18;7.994239758997226
darijan_matič;playsfor;bnei_sakhnin_f.c.;darijan_matič;isaffiliatedto;bnei_sakhnin_f.c.;;;;;;;;;;10.221517;1;16.059061;1;10.205809;37;4.27305;113;36.99713766870045
léider_preciado;playsfor;racing_de_santander;léider_preciado;isaffiliatedto;racing_de_santander;;;;;;;;;;10.647235;1;16.71494;2;14.075425;5;8.192704;3;3.93336174085513
srdjan_luchin;playsfor;romania_national_football_team;srdjan_luchin;playsfor;pfc_botev_plovdiv;;;;;;;;;;9.221159;1;16.13319;1;15.996297;2;9.378452;2;1.5341699733111134
jody_morris;playsfor;millwall_f.c.;jody_morris;isaffiliatedto;millwall_f.c.;;;;;;;;;;10.275745;1;17.744083;1;13.128305;3;6.103017;5;2.9902024587955234
laryea_kingston;playsfor;heart_of_midlothian_f.c.;laryea_kingston;isaffiliatedto;heart_of_midlothian_f.c.;;;;;;;;;;10.243652;1;15.487063;1;5.4742184;467;3.9551075;161;466.9999551815135
christian_mcclean;playsfor;swansea_city_a.f.c.;christian_mcclean;isaffiliatedto;swansea_city_a.f.c.;;;;;;;;;;10.073442;1;16.792871;1;8.4348755;97;3.2134578;137;96.99976554115189
ian_bogie;playsfor;bedlington_terriers_f.c.;ian_bogie;playsfor;gateshead_f.c.;;;;;;;;;;9.551779;1;16.632118;1;16.48697;2;9.766918;2;1.5362232580224426
stu_riddle;playsfor;greenock_morton_f.c.;stu_riddle;isaffiliatedto;greenock_morton_f.c.;;;;;;;;;;10.005314;1;14.7985325;1;6.9069033;159;1.0178847;1950;158.9996262797403
chris_sulley;playsfor;dundee_united_f.c.;chris_sulley;isaffiliatedto;dundee_united_f.c.;;;;;;;;;;9.92781;1;17.586985;1;8.826257;103;3.6570284;111;102.99984325411653
dean_gordon;playsfor;crystal_palace_f.c.;dean_gordon;isaffiliatedto;crystal_palace_f.c.;;;;;;;;;;10.391137;1;16.808681;1;14.706704;2;7.1275826;23;1.891095218091706
sergey_timofeev;playsfor;fc_kyzylzhar;sergey_timofeev;isaffiliatedto;fc_kyzylzhar;;;;;;;;;;10.04854;1;16.121693;1;13.3098135;5;6.2040524;17;4.943314385944685
lukáš_magera;playsfor;sk_kladno;lukáš_magera;isaffiliatedto;sk_kladno;;;;;;;;;;10.183503;1;16.301628;1;10.9853115;20;4.998526;26;19.99511318929004
andrea_orlandi;playsfor;fc_barcelona;andrea_orlandi;playsfor;fc_barcelona_b;;;;;;;;;;9.749034;1;16.424742;1;16.255684;2;9.520114;2;1.5421640865697201
chris_turner_(footballer_born_1990);playsfor;burnley_f.c.;chris_turner_(footballer_born_1990);isaffiliatedto;burnley_f.c.;;;;;;;;;;10.179634;1;16.679768;1;10.231156;38;5.67249;16;37.99841978241107
mykhaylo_forkash;playsfor;fc_zorya_luhansk;mykhaylo_forkash;isaffiliatedto;fc_zorya_luhansk;;;;;;;;;;9.840889;1;16.908613;1;12.697985;3;6.5936847;3;2.9853798791348494
grzegorz_podstawek;playsfor;kszo_ostrowiec_świętokrzyski;grzegorz_podstawek;isaffiliatedto;kszo_ostrowiec_świętokrzyski;;;;;;;;;;9.4722395;1;15.750496;1;12.015984;15;6.0645566;19;14.976672360228573
azar_karadas;playsfor;kasımpaşa_spor_kulübü;azar_karadas;isaffiliatedto;kasımpaşa_spor_kulübü;;;;;;;;;;10.184908;1;16.19358;1;4.9250255;314;2.3377445;456;313.99998723198644
derek_mcwilliams;playsfor;airdrieonians_f.c._(1878);derek_mcwilliams;isaffiliatedto;airdrieonians_f.c._(1878);;;;;;;;;;10.395117;1;17.096745;1;12.309096;23;5.861926;29;22.991736819448153
vedran_celiščak;playsfor;dalian_shide_f.c.;vedran_celiščak;isaffiliatedto;dalian_shide_f.c.;;;;;;;;;;10.117933;1;15.6957855;1;7.704964;153;0.46003747;2295;152.99966155868896
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;;;;;;;;;;10.125112;1;16.03902;1;13.44663;4;5.383944;71;3.9303702699165277
kieran_charnock;playsfor;peterborough_united_f.c.;kieran_charnock;isaffiliatedto;peterborough_united_f.c.;;;;;;;;;;10.298267;1;17.119387;1;10.786565;69;5.26057;74;68.99822613993847
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;;;;;;;;;;10.356521;1;16.999783;1;14.541125;6;7.805124;6;5.921192239257049
mike_twellman;playsfor;dallas_sidekicks_(1984–2004);mike_twellman;isaffiliatedto;dallas_sidekicks_(1984–2004);;;;;;;;;;9.939927;1;16.216694;1;9.413597;27;2.9705303;91;26.998890900092388
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;;;;;;;;;;10.185999;1;17.846083;1;12.765919;4;6.0537167;6;3.9938195462476984
vlatko_đolonga;playsfor;deportivo_alavés;vlatko_đolonga;isaffiliatedto;deportivo_alavés;;;;;;;;;;10.174709;1;15.951408;2;5.264267;142;1.4258558;788;140.99997716381583
feridun_sungur;playsfor;elazığspor;feridun_sungur;isaffiliatedto;elazığspor;;;;;;;;;;9.424068;1;15.89075;1;11.493951;24;5.024371;34;23.987833153856307
sven_benken;playsfor;f.c._hansa_rostock;sven_benken;playsfor;fc_energie_cottbus;;;;;;;;;;10.275908;1;17.726053;1;17.458174;2;10.084727;2;1.5665722480110467
rené_bot;playsfor;feyenoord;rené_bot;isaffiliatedto;feyenoord;;;;;;;;;;10.088839;1;17.171482;1;9.909399;21;3.7163222;32;20.999298847012188
luke_steele_(footballer);playsfor;barnsley_f.c.;luke_steele_(footballer);isaffiliatedto;barnsley_f.c.;;;;;;;;;;10.2415;1;17.512102;1;11.065279;27;5.9787316;7;26.99841695871111
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;;;;;;;;;;10.28564;1;16.982574;1;14.644484;3;7.9833875;3;2.9119829618473294
leonīds_ostrovskis;playsfor;fc_mashuk-kmv_pyatigorsk;leonīds_ostrovskis;isaffiliatedto;fc_mashuk-kmv_pyatigorsk;;;;;;;;;;9.484735;1;16.229221;1;8.557398;88;2.6148431;159;87.99953444911789
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;;;;;;;;;;9.972212;1;16.007866;1;15.947424;2;9.772919;2;1.5151058942084767
hamed_rasouli;playsfor;sepahan_novin_f.c.;hamed_rasouli;isaffiliatedto;sepahan_novin_f.c.;;;;;;;;;;9.265012;1;16.09159;1;12.690646;4;5.213312;15;3.967734046771636
danny_lennon;playsfor;ayr_united_f.c.;danny_lennon;isaffiliatedto;ayr_united_f.c.;;;;;;;;;;10.071693;1;17.010757;1;12.027412;20;5.0996733;41;19.99319551126552
joseph_kamwendo;playsfor;mighty_wanderers_f.c.;joseph_kamwendo;playsfor;vasco_da_gama_(south_africa);;;;;;;;;;9.881428;1;15.302521;1;15.140111;2;9.329586;2;1.5405134330356993
i̇skender_alın;wasbornin;istanbul;i̇skender_alın;hasgender;male;;;;;;;;;;9.546732;1;17.922932;1;16.595716;1;9.240329;1;0.7903796222463478
