edward_merrin;owned;merrin_gallery;giacomo_medici;owned;merrin_gallery;giacomo_medici;owned;merrin_gallery;;;;;;;;;;0.003502088598906994;0.9725145697593689;97;1
hunt_brothers;bought_from;giacomo_medici;mukesh;bought_from;giacomo_medici;giacomo_medici;sold_antiquities_to;mukesh;mukesh;bought_from;giacomo_medici;;;;;;;0.016040220856666565;0.9928833246231079;4;1
museum_of_primitive_art;bought_from;alan_c_lapiner;brihadeeswarar_temple;bought_from;alan_c_lapiner;brihadeeswarar_temple;bought_from;alan_c_lapiner;;;;;;;;;;0.002013122197240591;0.9918206930160522;58;1
metropolitan_museum_of_art;bought_from;gianfranco_becchina;sothebys_auction_house;bought_from;gianfranco_becchina;gianfranco_becchina;sold_antiquities_to;sothebys_auction_house;sothebys_auction_house;bought_from;gianfranco_becchina;sothebys_auction_house;bought_from;christies_auction_house;museum_of_primitive_art;donated_to;sothebys_auction_house;0.04176163673400879;0.9987046718597412;16;1
j_paul_getty_museum;bought_from;samuel_schweitzer;historic_environment_scotland;bought_from;samuel_schweitzer;historic_environment_scotland;bought_from;samuel_schweitzer;;;;;;;;;;0.0009286932181566954;0.9942561984062195;272;1
museum_of_primitive_art;bought_from;leon_j_buki;sebastian_kruger;bought_from;leon_j_buki;sebastian_kruger;bought_from;leon_j_buki;;;;;;;;;;0.0021184193901717663;0.9967947602272034;60;1
local_businesswoman;worked_with;police;unscrupulous_buyers;worked_with;police;;;;;;;;;;;;;0.07156088948249817;0.0061759185045957565;2;4
british_museum;bought_from;alistair_mcalpine;libyan_embassy;bought_from;alistair_mcalpine;libyan_embassy;bought_from;alistair_mcalpine;;;;;;;;;;0.0005423359107226133;0.992226243019104;499;1
edward_merrin;owned;merrin_gallery;epd;owned;merrin_gallery;epd;owned;merrin_gallery;;;;;;;;;;0.006936969701200724;0.9927083849906921;24;1
jonathan_and_cari_markell;bought_from;robert_olson;family_friends_daughter;bought_from;robert_olson;robert_olson;sold_antiquities_to;family_friends_daughter;;;;;;;;;;0.0066081928089261055;0.7604637742042542;8;1
j_paul_getty_museum;bought_from;robin_symes;20_cultural_organizations;bought_from;robin_symes;20_cultural_organizations;bought_from;robin_symes;;;;;;;;;;0.0007067968253977597;0.9947943091392517;455;1
art_consultancy;bought_from;halim_korban;berl_schor;bought_from;halim_korban;berl_schor;bought_from;halim_korban;;;;;;;;;;0.0010178199736401439;0.995323121547699;293;1
j_paul_getty_museum;bought_from;giacomo_medici;united_states_customs;bought_from;giacomo_medici;giacomo_medici;sold_antiquities_to;united_states_customs;united_states_customs;bought_from;giacomo_medici;united_states_customs;bought_from;hydra_gallery;united_states_customs;bought_from;robert_hecht;0.005603658501058817;0.9965547323226929;27;1
dr_pradip_meshram;worked_with;police;george_rodrigue;worked_with;police;;;;;;;;;;;;;0.001619604998268187;0.0014227437786757946;291;363
giacomo_medici;owned;mat_securitas;two_parks;owned;mat_securitas;two_parks;owned;mat_securitas;;;;;;;;;;0.007367854937911034;0.9921683669090271;23;1
boston_museum_of_fine_arts;bought_from;robert_hecht;delhi;bought_from;robert_hecht;robert_hecht;sold_antiquities_to;delhi;delhi;bought_from;robert_hecht;delhi;bought_from;giacomo_medici;robert_p_mitchell;worked_for;delhi;0.00019063876243308187;0.9954764246940613;2901;1
giacomo_medici;owned;tecafin_fiduciaire;natural_history_museum;owned;tecafin_fiduciaire;natural_history_museum;owned;tecafin_fiduciaire;;;;;;;;;;0.011351848021149635;0.991688072681427;14;1
art_consultancy;bought_from;halim_korban;antonio_nino_savoca;bought_from;halim_korban;antonio_nino_savoca;bought_from;halim_korban;;;;;;;;;;0.0013468631077557802;0.9936102032661438;192;1
butterfields;bought_from;ong_soo_hin;la_iglesia_cat√≥lica;bought_from;ong_soo_hin;la_iglesia_cat√≥lica;bought_from;ong_soo_hin;;;;;;;;;;0.00022928797989152372;0.992956280708313;2556;1
british_museum;bought_from;alistair_mcalpine;nimbus_publishing;bought_from;alistair_mcalpine;nimbus_publishing;bought_from;alistair_mcalpine;;;;;;;;;;0.0011153818340972066;0.9927626252174377;116;1
edward_merrin;owned;merrin_gallery;geneva;owned;merrin_gallery;geneva;owned;merrin_gallery;;;;;;;;;;0.008685353212058544;0.9907558560371399;30;1
fairlight_art_ventures;bought_from;giuliano_ruffini;iona_leishman;bought_from;giuliano_ruffini;giuliano_ruffini;sold_to;iona_leishman;;;;;;;;;;0.002142653800547123;0.023267783224582672;33;6
berry_&_stark_associates;bought_from;edward_merrin;bronx_museum_of_the_arts;bought_from;edward_merrin;bronx_museum_of_the_arts;bought_from;edward_merrin;;;;;;;;;;0.003239505458623171;0.9930181503295898;30;1
british_museum;bought_from;alistair_mcalpine;tiwi_artist_chris_black;bought_from;alistair_mcalpine;tiwi_artist_chris_black;bought_from;alistair_mcalpine;;;;;;;;;;0.0015116753056645393;0.9936237335205078;71;1
art_consultancy;bought_from;mansur_mokhtarzade;anthony_doffay;bought_from;mansur_mokhtarzade;anthony_doffay;bought_from;mansur_mokhtarzade;;;;;;;;;;0.0005619488074444234;0.9890516400337219;218;1
berry_&_stark_associates;bought_from;edward_merrin;hsi_headquarters_cultural_property_arts_and_antiquities_(cpaa)_division;bought_from;edward_merrin;hsi_headquarters_cultural_property_arts_and_antiquities_(cpaa)_division;bought_from;edward_merrin;;;;;;;;;;0.003030432853847742;0.9912399649620056;37;1
j_paul_getty_museum;bought_from;frieda_tchacos;fbi_art_crimes_team;bought_from;frieda_tchacos;fbi_art_crimes_team;bought_from;frieda_tchacos;;;;;;;;;;0.000795219384599477;0.9909595251083374;145;1
charles_craig;donated_to;santa_barbara_museum_of_art;gaston_wallace;donated_to;santa_barbara_museum_of_art;gaston_wallace;donated_to;santa_barbara_museum_of_art;;;;;;;;;;0.025238588452339172;0.9908101558685303;3;1
british_museum;bought_from;alistair_mcalpine;good_faith;bought_from;alistair_mcalpine;good_faith;bought_from;alistair_mcalpine;;;;;;;;;;0.000711290689650923;0.9939042925834656;255;1
metropolitan_museum_of_art;bought_from;giacomo_medici;mus√�e_dorsay;bought_from;giacomo_medici;giacomo_medici;sold_antiquities_to;mus√�e_dorsay;mus√�e_dorsay;bought_from;giacomo_medici;mus√�e_dorsay;bought_from;gianfranco_becchina;department_of_archaeology;worked_with;mus√�e_dorsay;0.028908967971801758;0.9966810345649719;2;1
leon_levy;donated_to;boston_museum_of_fine_arts;rosa_manuel_pascual;donated_to;boston_museum_of_fine_arts;rosa_manuel_pascual;donated_to;boston_museum_of_fine_arts;;;;;;;;;;0.0010929529089480639;0.994166374206543;212;1
leon_levy;donated_to;boston_museum_of_fine_arts;ute_mountain_ute;donated_to;boston_museum_of_fine_arts;ute_mountain_ute;donated_to;boston_museum_of_fine_arts;;;;;;;;;;0.0039798785001039505;0.9959266185760498;101;1
art_consultancy;bought_from;mansur_mokhtarzade;marion_true;bought_from;mansur_mokhtarzade;marion_true;bought_from;mansur_mokhtarzade;;;;;;;;;;0.0005768368719145656;0.992211103439331;740;1
hunt_brothers;bought_from;giacomo_medici;roben_dib;bought_from;giacomo_medici;giacomo_medici;sold_antiquities_to;roben_dib;roben_dib;bought_from;giacomo_medici;;;;;;;0.009465327486395836;0.9921455979347229;3;1
giacomo_medici;owned;arts_franc;idol_wing_police;owned;arts_franc;idol_wing_police;owned;arts_franc;;;;;;;;;;0.015488837845623493;0.9929704070091248;10;1
giacomo_medici;owned;arts_franc;henry_moore_foundation;owned;arts_franc;henry_moore_foundation;owned;arts_franc;;;;;;;;;;0.0030741069931536913;0.9951851963996887;28;1
local_businesswoman;worked_with;police;free_ports;worked_with;police;;;;;;;;;;;;;0.003997332416474819;0.009106595069169998;14;8
thomas_bruce_7th_earl_of_elgin;sold_to;british_government;los_angeles_city_planning_department;sold_to;british_government;los_angeles_city_planning_department;sold_to;british_government;;;;;;;;;;0.0038810204714536667;0.9933481812477112;36;1
vaman_ghiya;owned;artistic_imports_corporation;vendors_;owned;artistic_imports_corporation;vendors_;owned;artistic_imports_corporation;vendors_;operated_in;india;vendors_;owned;cape_lion_logging;vendors_;owned;megavena;0.03289582580327988;0.995220959186554;4;1
toledo_museum_of_art;bought_from;gianfranco_becchina;donor;bought_from;gianfranco_becchina;gianfranco_becchina;sold_antiquities_to;donor;donor;bought_from;gianfranco_becchina;toledo_public_schools;worked_with;donor;;;;0.09408856928348541;0.9958128333091736;2;1
gianfranco_becchina;owned;antike_kunst_palladion;nelson_rockefeller;owned;antike_kunst_palladion;nelson_rockefeller;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;nelson_rockefeller;nelson_rockefeller;sold;red-figure_krater_by_asteas;metropolitan_museum_of_art;bought_from;nelson_rockefeller;0.017103832215070724;0.9934932589530945;14;1
giacomo_medici;owned;antiquaria_romana;isis;owned;antiquaria_romana;isis;owned;antiquaria_romana;;;;;;;;;;0.016349894925951958;0.990545392036438;8;1
hunt_brothers;bought_from;giacomo_medici;chinese_government;bought_from;giacomo_medici;giacomo_medici;sold_antiquities_to;chinese_government;chinese_government;bought_from;giacomo_medici;;;;;;;0.0396503210067749;0.995984673500061;4;1
metropolitan_museum_of_art;bought_from;alan_c_lapiner;special_agent_barland-liles;bought_from;alan_c_lapiner;special_agent_barland-liles;bought_from;leon_j_buki;;;;;;;;;;0.0065597668290138245;0.004052268341183662;17;14
j_paul_getty_museum;bought_from;giacomo_medici;davis_kiryakoz;bought_from;giacomo_medici;giacomo_medici;sold_antiquities_to;davis_kiryakoz;davis_kiryakoz;bought_from;giacomo_medici;davis_kiryakoz;bought_from;hydra_gallery;davis_kiryakoz;bought_from;robert_hecht;0.017404606565833092;0.9972048401832581;3;1
gianfranco_becchina;owned;antike_kunst_palladion;wco;owned;antike_kunst_palladion;wco;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;wco;wco;sold;red-figure_krater_by_asteas;metropolitan_museum_of_art;bought_from;wco;0.025461558252573013;0.9950769543647766;10;1
j_paul_getty_museum;bought_from;robin_symes;pereda;bought_from;robin_symes;pereda;bought_from;robin_symes;;;;;;;;;;0.0007053547888062894;0.9896397590637207;1991;1
metropolitan_museum_of_art;bought_from;alan_c_lapiner;michelangelo;bought_from;alan_c_lapiner;michelangelo;bought_from;leon_j_buki;;;;;;;;;;0.0006889979704283178;0.02509482204914093;610;2
berry_&_stark_associates;bought_from;edward_merrin;robert_lewenstein;bought_from;edward_merrin;robert_lewenstein;bought_from;edward_merrin;;;;;;;;;;0.0026158378459513187;0.9952000379562378;31;1
giacomo_medici;owned;geneva-based_editions_services;isabella_stewart_gardner_museum;owned;geneva-based_editions_services;isabella_stewart_gardner_museum;owned;geneva-based_editions_services;;;;;;;;;;0.012511548586189747;0.9942734837532043;16;1
edward_merrin;owned;merrin_gallery;cultural_agencies;owned;merrin_gallery;cultural_agencies;owned;merrin_gallery;;;;;;;;;;0.003654007101431489;0.9901626110076904;28;1
j_paul_getty_museum;bought_from;maurice_tempelsman;harry_brown;bought_from;maurice_tempelsman;harry_brown;bought_from;maurice_tempelsman;;;;;;;;;;0.0003231898881494999;0.9896894693374634;2847;1
metropolitan_museum_of_art;bought_from;leon_j_buki;cornplanter;bought_from;leon_j_buki;cornplanter;bought_from;leon_j_buki;;;;;;;;;;0.008645533584058285;0.9958069324493408;12;1
museum_of_primitive_art;bought_from;alan_c_lapiner;villa_giulia;bought_from;alan_c_lapiner;villa_giulia;bought_from;alan_c_lapiner;;;;;;;;;;0.02355591021478176;0.9939007759094238;7;1
jonathan_and_cari_markell;bought_from;robert_olson;banksy_specialist_and_dealer;bought_from;robert_olson;robert_olson;sold_antiquities_to;banksy_specialist_and_dealer;;;;;;;;;;0.006935464683920145;0.7461118698120117;11;1
toledo_museum_of_art;bought_from;gianfranco_becchina;colville_tribes;bought_from;gianfranco_becchina;gianfranco_becchina;sold_antiquities_to;colville_tribes;colville_tribes;bought_from;gianfranco_becchina;toledo_public_schools;worked_with;colville_tribes;;;;0.020330030471086502;0.9954721927642822;4;1
leon_levy;donated_to;boston_museum_of_fine_arts;willem_de_kooning;donated_to;boston_museum_of_fine_arts;willem_de_kooning;donated_to;boston_museum_of_fine_arts;;;;;;;;;;0.0013521126238629222;0.9950934648513794;366;1
j_paul_getty_museum;bought_from;frieda_tchacos;fred_jones_jr._museum_of_art;bought_from;frieda_tchacos;fred_jones_jr._museum_of_art;bought_from;frieda_tchacos;;;;;;;;;;0.00045157442218624055;0.9930316209793091;623;1
michael_rockefeller;donated_to;museum_of_primitive_art;templos_cat√≥licos;donated_to;museum_of_primitive_art;templos_cat√≥licos;donated_to;museum_of_primitive_art;;;;;;;;;;0.00016992002201732248;0.9928010702133179;2632;1
museum_of_primitive_art;bought_from;alan_c_lapiner;temple_in_kawardha;bought_from;alan_c_lapiner;temple_in_kawardha;bought_from;alan_c_lapiner;;;;;;;;;;0.005067017395049334;0.992347240447998;16;1
giacomo_medici;owned;arts_franc;kanagaraj;owned;arts_franc;kanagaraj;owned;arts_franc;;;;;;;;;;0.0010219543473795056;0.9956503510475159;246;1
miho_museum;bought_from;noriyoshi_horiuchi;us_government;bought_from;noriyoshi_horiuchi;us_government;bought_from;noriyoshi_horiuchi;;;;;;;;;;0.0002219994057668373;0.9936676621437073;2267;1
j_paul_getty_museum;bought_from;samuel_schweitzer;pedro_alejandro_rodriguez;bought_from;samuel_schweitzer;pedro_alejandro_rodriguez;bought_from;samuel_schweitzer;;;;;;;;;;0.0011198875727131963;0.99326491355896;115;1
giacomo_medici;owned;arts_franc;equipo_de_conservaci√≥n;owned;arts_franc;equipo_de_conservaci√≥n;owned;arts_franc;;;;;;;;;;0.011401374824345112;0.9920544624328613;18;1
j_paul_getty_museum;bought_from;dietrich_von_bothmer;firma_d._katz;bought_from;dietrich_von_bothmer;firma_d._katz;bought_from;dietrich_von_bothmer;;;;;;;;;;2.1693591406801715e-05;0.9938003420829773;3198;1
giacomo_medici;owned;antiquaria_romana;lord_elgin;owned;antiquaria_romana;lord_elgin;owned;antiquaria_romana;;;;;;;;;;0.009028006345033646;0.9929168224334717;14;1
metropolitan_museum_of_art;bought_from;gianfranco_becchina;el_salvador;bought_from;gianfranco_becchina;gianfranco_becchina;sold_antiquities_to;el_salvador;el_salvador;bought_from;gianfranco_becchina;el_salvador;bought_from;christies_auction_house;museum_of_primitive_art;donated_to;el_salvador;0.08719553053379059;0.9970644116401672;2;1
marquess_of_northampton;bought_from;korban_and_tkalec;ros_packer;bought_from;korban_and_tkalec;ros_packer;bought_from;korban_and_tkalec;;;;;;;;;;0.002949864137917757;0.996861457824707;56;1
leon_levy;donated_to;boston_museum_of_fine_arts;brooklyn_museum;donated_to;boston_museum_of_fine_arts;brooklyn_museum;donated_to;boston_museum_of_fine_arts;;;;;;;;;;0.0018255094764754176;0.9928596019744873;63;1
christian_boursaud;owned;hydra_gallery;supreme_peoples_procuratorate;owned;hydra_gallery;supreme_peoples_procuratorate;owned;hydra_gallery;hydra_gallery;belonged_to;supreme_peoples_procuratorate;giacomo_medici;partnered;supreme_peoples_procuratorate;;;;0.03942886367440224;0.9931150078773499;3;1
j_paul_getty_museum;bought_from;maurice_tempelsman;andrew_hall;bought_from;maurice_tempelsman;andrew_hall;bought_from;maurice_tempelsman;;;;;;;;;;0.002229527570307255;0.9933397173881531;78;1
j_paul_getty_museum;bought_from;giacomo_medici;andrew_simpson;bought_from;giacomo_medici;giacomo_medici;sold_antiquities_to;andrew_simpson;andrew_simpson;bought_from;giacomo_medici;andrew_simpson;bought_from;hydra_gallery;andrew_simpson;bought_from;robert_hecht;0.000874041928909719;0.9978432655334473;397;1
j_paul_getty_museum;bought_from;frieda_tchacos;artistic_imports_corporation;bought_from;frieda_tchacos;artistic_imports_corporation;bought_from;frieda_tchacos;;;;;;;;;;0.0005782634252682328;0.9955119490623474;652;1
museum_of_primitive_art;bought_from;juan_luis_pereira;kmc;bought_from;juan_luis_pereira;kmc;bought_from;juan_luis_pereira;;;;;;;;;;0.024374354630708694;0.9937659502029419;10;1
j_paul_getty_museum;bought_from;robin_symes;elton_allaraj;bought_from;robin_symes;elton_allaraj;bought_from;robin_symes;;;;;;;;;;0.04391049966216087;0.9947130084037781;4;1
shelby_white;donated_to;museum_of_fine_arts;hillwood_museum;donated_to;museum_of_fine_arts;hillwood_museum;donated_to;museum_of_fine_arts;;;;;;;;;;0.021081484854221344;0.9946814179420471;3;1
hunt_brothers;bought_from;giacomo_medici;mint_museum_of_art;bought_from;giacomo_medici;giacomo_medici;sold_antiquities_to;mint_museum_of_art;mint_museum_of_art;bought_from;giacomo_medici;;;;;;;0.014760762453079224;0.9944021105766296;5;1
giacomo_medici;owned;arts_franc;david_schor;owned;arts_franc;david_schor;owned;arts_franc;;;;;;;;;;0.016084201633930206;0.9905390739440918;13;1
gianfranco_becchina;owned;antike_kunst_palladion;isaak_levitan;owned;antike_kunst_palladion;isaak_levitan;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;isaak_levitan;isaak_levitan;sold;red-figure_krater_by_asteas;metropolitan_museum_of_art;bought_from;isaak_levitan;0.02672804333269596;0.9934231638908386;6;1
giacomo_medici;owned;geneva-based_editions_services;lawyer;owned;geneva-based_editions_services;lawyer;owned;geneva-based_editions_services;;;;;;;;;;0.012396149337291718;0.9959306120872498;18;1
j_paul_getty_museum;bought_from;samuel_schweitzer;atru;bought_from;samuel_schweitzer;atru;bought_from;samuel_schweitzer;;;;;;;;;;0.006078922655433416;0.994620680809021;28;1
j_paul_getty_museum;bought_from;frieda_tchacos;mensun_bound;bought_from;frieda_tchacos;mensun_bound;bought_from;frieda_tchacos;;;;;;;;;;0.00026264743064530194;0.9911847710609436;2320;1
abraham_trust;partnered;geoffrey_jenkinson;r_selvaraj;partnered;geoffrey_jenkinson;r_selvaraj;partnered;geoffrey_jenkinson;;;;;;;;;;0.004956101533025503;0.9910236597061157;19;1
vaman_ghiya;owned;artistic_imports_corporation;nazi;owned;artistic_imports_corporation;nazi;owned;artistic_imports_corporation;nazi;operated_in;india;nazi;owned;cape_lion_logging;nazi;owned;megavena;0.02740752324461937;0.9957783222198486;6;1
j_paul_getty_museum;bought_from;samuel_schweitzer;roben_dib;bought_from;samuel_schweitzer;roben_dib;bought_from;samuel_schweitzer;;;;;;;;;;0.0006872463854961097;0.9814044833183289;174;1
thomas_bruce_7th_earl_of_elgin;sold_to;british_government;web-based_resources;sold_to;british_government;web-based_resources;sold_to;british_government;;;;;;;;;;0.0007297627162188292;0.989458441734314;241;1
hunt_brothers;bought_from;giacomo_medici;founder;bought_from;giacomo_medici;giacomo_medici;sold_antiquities_to;founder;founder;bought_from;giacomo_medici;;;;;;;0.09634137898683548;0.9951169490814209;2;1
museum_of_primitive_art;bought_from;leon_j_buki;mehdi_meftah;bought_from;leon_j_buki;mehdi_meftah;bought_from;leon_j_buki;;;;;;;;;;0.0016783790197223425;0.9977735877037048;116;1
local_businesswoman;worked_with;police;national_reconstruction_authority;worked_with;police;;;;;;;;;;;;;0.02088826522231102;0.006330958567559719;2;3
j_paul_getty_museum;bought_from;dietrich_von_bothmer;noriyoshi_horiuchi;bought_from;dietrich_von_bothmer;noriyoshi_horiuchi;bought_from;dietrich_von_bothmer;;;;;;;;;;0.0011329769622534513;0.9918290972709656;386;1
charles_craig;donated_to;santa_barbara_museum_of_art;alfonso_medell√≠n_zenil;donated_to;santa_barbara_museum_of_art;alfonso_medell√≠n_zenil;donated_to;santa_barbara_museum_of_art;;;;;;;;;;0.0018188980175182223;0.9922264814376831;105;1
metropolitan_museum_of_art;bought_from;leon_j_buki;elizabeth_durack;bought_from;leon_j_buki;elizabeth_durack;bought_from;leon_j_buki;;;;;;;;;;0.0012513971887528896;0.9959737658500671;106;1
boston_museum_of_fine_arts;bought_from;robert_hecht;iran;bought_from;robert_hecht;robert_hecht;sold_antiquities_to;iran;iran;bought_from;robert_hecht;iran;bought_from;giacomo_medici;robert_p_mitchell;worked_for;iran;0.0037669490557163954;0.9957256317138672;22;1
j_paul_getty_museum;bought_from;maurice_tempelsman;elizabeth_durack;bought_from;maurice_tempelsman;elizabeth_durack;bought_from;maurice_tempelsman;;;;;;;;;;0.00010469970584381372;0.9911653399467468;2976;1
michael_rockefeller;donated_to;museum_of_primitive_art;ong_soo_hin;donated_to;museum_of_primitive_art;ong_soo_hin;donated_to;museum_of_primitive_art;;;;;;;;;;0.00020461496023926884;0.99272620677948;2860;1
vaman_ghiya;owned;artistic_imports_corporation;australian_government;owned;artistic_imports_corporation;australian_government;owned;artistic_imports_corporation;australian_government;operated_in;india;australian_government;owned;cape_lion_logging;australian_government;owned;megavena;0.035803601145744324;0.9940446019172668;6;1
leon_levy;donated_to;boston_museum_of_fine_arts;diasporic_groups;donated_to;boston_museum_of_fine_arts;diasporic_groups;donated_to;boston_museum_of_fine_arts;;;;;;;;;;0.010394399985671043;0.9909036755561829;3;1
metropolitan_museum_of_art;bought_from;alan_c_lapiner;partners;bought_from;alan_c_lapiner;partners;bought_from;leon_j_buki;;;;;;;;;;0.007058750372380018;0.017177151516079903;8;3
j_paul_getty_museum;bought_from;robin_symes;jacqueline;bought_from;robin_symes;jacqueline;bought_from;robin_symes;;;;;;;;;;0.004529111087322235;0.9921818971633911;24;1
local_businesswoman;worked_with;police;gweagal_warrior_cooman;worked_with;police;;;;;;;;;;;;;0.002359330654144287;0.0019533601589500904;21;38
merrin_gallery;bought_from;gianfranco_becchina;villagers;bought_from;gianfranco_becchina;gianfranco_becchina;sold_antiquities_to;villagers;villagers;bought_from;gianfranco_becchina;edward_merrin;owned;villagers;;;;0.18412794172763824;0.996917724609375;3;1
giacomo_medici;owned;mat_securitas;jos√�_luis_v√�rez_fisa;owned;mat_securitas;jos√�_luis_v√�rez_fisa;owned;mat_securitas;;;;;;;;;;0.008441757410764694;0.985994815826416;21;1
gianfranco_becchina;owned;antike_kunst_palladion;cambridge_centre_for_precious_metal_research;owned;antike_kunst_palladion;cambridge_centre_for_precious_metal_research;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;cambridge_centre_for_precious_metal_research;cambridge_centre_for_precious_metal_research;sold;red-figure_krater_by_asteas;metropolitan_museum_of_art;bought_from;cambridge_centre_for_precious_metal_research;0.018056027591228485;0.9946962594985962;10;1
marquess_of_northampton;bought_from;korban_and_tkalec;jos‚��_�_luis_v‚��_∞rez_fisa;bought_from;korban_and_tkalec;jos‚��_�_luis_v‚��_∞rez_fisa;bought_from;korban_and_tkalec;;;;;;;;;;0.0022330477368086576;0.9918913841247559;34;1
j_paul_getty_museum;bought_from;maurice_tempelsman;washington_state_department_of_archaeology_and_historic_preservation;bought_from;maurice_tempelsman;washington_state_department_of_archaeology_and_historic_preservation;bought_from;maurice_tempelsman;;;;;;;;;;0.00021519302390515804;0.9908398985862732;2497;1
j_paul_getty_museum;bought_from;dietrich_von_bothmer;archaeologists;bought_from;dietrich_von_bothmer;archaeologists;bought_from;dietrich_von_bothmer;;;;;;;;;;2.312370270374231e-05;0.9950862526893616;3176;1
leon_levy;donated_to;boston_museum_of_fine_arts;american_museum_of_natural_history;donated_to;boston_museum_of_fine_arts;american_museum_of_natural_history;donated_to;boston_museum_of_fine_arts;;;;;;;;;;0.0010511111468076706;0.9924511313438416;344;1
christian_boursaud;owned;hydra_gallery;steve_sommer;owned;hydra_gallery;steve_sommer;owned;hydra_gallery;hydra_gallery;belonged_to;steve_sommer;giacomo_medici;partnered;steve_sommer;;;;0.09514115005731583;0.9958606362342834;2;1
gianfranco_becchina;owned;antike_kunst_palladion;online_sale_;owned;antike_kunst_palladion;online_sale_;owned;antike_kunst_palladion;antike_kunst_palladion;belonged_to;online_sale_;online_sale_;sold;red-figure_krater_by_asteas;metropolitan_museum_of_art;bought_from;online_sale_;0.03498042747378349;0.9945323467254639;2;1
abraham_trust;partnered;geoffrey_jenkinson;jfk_airport;partnered;geoffrey_jenkinson;jfk_airport;partnered;geoffrey_jenkinson;;;;;;;;;;0.005381753668189049;0.990799069404602;19;1
jonathan_and_cari_markell;bought_from;robert_olson;nancy_weiner_gallery;bought_from;robert_olson;robert_olson;sold_antiquities_to;nancy_weiner_gallery;;;;;;;;;;0.0010758250718936324;0.6877062916755676;105;1
edward_merrin;owned;merrin_gallery;tourists;owned;merrin_gallery;tourists;owned;merrin_gallery;;;;;;;;;;0.00222919974476099;0.9911216497421265;43;1
metropolitan_museum_of_art;bought_from;juan_luis_pereira;world_war_bonsai_remembrance_&_resilience;bought_from;juan_luis_pereira;world_war_bonsai_remembrance_&_resilience;bought_from;juan_luis_pereira;;;;;;;;;;0.0018105091294273734;0.9964383840560913;68;1
merrin_gallery;bought_from;gianfranco_becchina;iraq_museum;bought_from;gianfranco_becchina;gianfranco_becchina;sold_antiquities_to;iraq_museum;iraq_museum;bought_from;gianfranco_becchina;edward_merrin;owned;iraq_museum;;;;0.07490445673465729;0.9951015114784241;2;1
