00366691;_derivationally_related_form;04975340;05930736;_derivationally_related_form;04975340;04975340;_derivationally_related_form;05930736;;;;;;;;;;6.39822319499217e-05;0.9145293235778809;9510;1
00366691;_derivationally_related_form;04975340;00164152;_derivationally_related_form;04975340;04975340;_derivationally_related_form;00164152;;;;;;;;;;3.313832712592557e-05;0.9509530663490295;18972;1
00366691;_derivationally_related_form;04975340;00607775;_derivationally_related_form;04975340;04975340;_derivationally_related_form;00607775;;;;;;;;;;0.00015630156849510968;0.9082419276237488;3379;1
00366691;_derivationally_related_form;04975340;00122954;_derivationally_related_form;04975340;04975340;_derivationally_related_form;00122954;;;;;;;;;;5.12552542204503e-05;0.9339728355407715;15380;1
00366691;_derivationally_related_form;04975340;09960688;_derivationally_related_form;04975340;04975340;_derivationally_related_form;09960688;;;;;;;;;;1.765645902196411e-05;0.9517092704772949;26187;1
00201407;_derivationally_related_form;00751145;04228844;_derivationally_related_form;00751145;00751145;_derivationally_related_form;04228844;;;;;;;;;;1.4369082919074572e-06;0.9263100028038025;39720;1
00201407;_derivationally_related_form;00751145;00976270;_derivationally_related_form;00751145;00751145;_derivationally_related_form;00976270;;;;;;;;;;6.319671228993684e-06;0.9594770669937134;37319;1
00201407;_derivationally_related_form;00751145;01258828;_derivationally_related_form;00751145;00751145;_derivationally_related_form;01258828;;;;;;;;;;0.0002837523934431374;0.9368513226509094;1810;1
00201407;_derivationally_related_form;00751145;01330497;_derivationally_related_form;00751145;00751145;_derivationally_related_form;01330497;;;;;;;;;;3.637580618942593e-07;0.9735586643218994;40679;1
00201407;_derivationally_related_form;00751145;13449156;_derivationally_related_form;00751145;00751145;_derivationally_related_form;13449156;;;;;;;;;;3.298887349956203e-07;0.9939309358596802;40726;1
00201407;_derivationally_related_form;00751145;01357429;_derivationally_related_form;00751145;00751145;_derivationally_related_form;01357429;;;;;;;;;;3.036098860320635e-06;0.9531954526901245;39128;1
00201407;_derivationally_related_form;00751145;01803936;_derivationally_related_form;00751145;00751145;_derivationally_related_form;01803936;;;;;;;;;;6.206458056112751e-05;0.924120306968689;11873;1
00201407;_derivationally_related_form;00751145;10191001;_derivationally_related_form;00751145;00751145;_derivationally_related_form;10191001;;;;;;;;;;0.00018341396935284138;0.9701191782951355;1200;1
00201407;_derivationally_related_form;00751145;01905653;_derivationally_related_form;00751145;00751145;_derivationally_related_form;01905653;;;;;;;;;;4.648544745577965e-06;0.9232468605041504;38807;1
00201407;_derivationally_related_form;00751145;12634986;_derivationally_related_form;00751145;00751145;_derivationally_related_form;12634986;;;;;;;;;;3.87902127840789e-06;0.9558929800987244;37871;1
00514871;_derivationally_related_form;00248063;02236842;_derivationally_related_form;00248063;00248063;_derivationally_related_form;02236842;;;;;;;;;;2.4595421564299613e-05;0.9112740159034729;24054;1
00514871;_derivationally_related_form;00248063;01121948;_derivationally_related_form;00248063;00248063;_derivationally_related_form;01121948;;;;;;;;;;4.130907109356485e-05;0.939689576625824;17030;1
00514871;_derivationally_related_form;00248063;04175669;_derivationally_related_form;00248063;00248063;_derivationally_related_form;04175669;;;;;;;;;;4.02399200538639e-06;0.9873353838920593;39209;1
00514871;_derivationally_related_form;00248063;02678438;_derivationally_related_form;00248063;00248063;_derivationally_related_form;02678438;;;;;;;;;;3.0895218515070155e-05;0.9597881436347961;23996;1
00514871;_derivationally_related_form;00248063;07905979;_derivationally_related_form;00248063;00248063;_derivationally_related_form;07905979;;;;;;;;;;1.6003603377612308e-05;0.9624732732772827;25382;1
00514871;_derivationally_related_form;00248063;12009047;_derivationally_related_form;00248063;00248063;_derivationally_related_form;12009047;;;;;;;;;;4.635626100935042e-05;0.985080897808075;14164;1
00514871;_derivationally_related_form;00248063;12665048;_derivationally_related_form;00248063;00248063;_derivationally_related_form;12665048;;;;;;;;;;0.0001418932806700468;0.9756927490234375;4285;1
00514871;_derivationally_related_form;00248063;08936833;_derivationally_related_form;00248063;00248063;_derivationally_related_form;08936833;;;;;;;;;;7.412976628984325e-06;0.9501937627792358;36667;1
00514871;_derivationally_related_form;00248063;00665476;_derivationally_related_form;00248063;00248063;_derivationally_related_form;00665476;;;;;;;;;;1.990290365938563e-05;0.980115532875061;25554;1
00514871;_derivationally_related_form;00248063;14635092;_derivationally_related_form;00248063;00248063;_derivationally_related_form;14635092;;;;;;;;;;1.9327304471516982e-05;0.9776089191436768;26869;1
02771320;_derivationally_related_form;14215331;12922283;_derivationally_related_form;14215331;14215331;_derivationally_related_form;12922283;;;;;;;;;;9.620684431865811e-05;0.9802917838096619;2366;1
02771320;_derivationally_related_form;14215331;02693319;_derivationally_related_form;14215331;14215331;_derivationally_related_form;02693319;;;;;;;;;;3.036995985894464e-05;0.9642893671989441;21610;1
02771320;_derivationally_related_form;14215331;05795044;_derivationally_related_form;14215331;14215331;_derivationally_related_form;05795044;;;;;;;;;;2.033062446571421e-05;0.8861279487609863;29184;1
02771320;_derivationally_related_form;14215331;02464866;_derivationally_related_form;14215331;14215331;_derivationally_related_form;02464866;;;;;;;;;;0.00010735028627095744;0.9042799472808838;6979;1
02771320;_derivationally_related_form;14215331;11573173;_derivationally_related_form;14215331;14215331;_derivationally_related_form;11573173;;;;;;;;;;5.1909746616729535e-06;0.994820237159729;33655;1
02771320;_derivationally_related_form;14215331;05293597;_derivationally_related_form;14215331;14215331;_derivationally_related_form;05293597;;;;;;;;;;3.166053647873923e-05;0.9898972511291504;23610;1
02771320;_derivationally_related_form;14215331;12719277;_derivationally_related_form;14215331;14215331;_derivationally_related_form;12719277;;;;;;;;;;4.3605810787994415e-05;0.9857537746429443;11939;1
02771320;_derivationally_related_form;14215331;02865665;_derivationally_related_form;14215331;14215331;_derivationally_related_form;02865665;;;;;;;;;;2.757466063485481e-05;0.9796002507209778;21159;1
02771320;_derivationally_related_form;14215331;02066950;_derivationally_related_form;14215331;14215331;_derivationally_related_form;02066950;;;;;;;;;;7.069675484672189e-05;0.9759363532066345;9515;1
02771320;_derivationally_related_form;14215331;05807306;_derivationally_related_form;14215331;14215331;_derivationally_related_form;05807306;;;;;;;;;;8.396597877435852e-06;0.8911377787590027;33410;1
03047941;_derivationally_related_form;02724126;05405324;_derivationally_related_form;02724126;02724126;_derivationally_related_form;05405324;;;;;;;;;;4.2459821997908875e-05;0.9452353119850159;15553;1
03047941;_derivationally_related_form;02724126;00924612;_derivationally_related_form;02724126;02724126;_derivationally_related_form;00924612;;;;;;;;;;2.0231404050718993e-05;0.9859839081764221;26149;1
03047941;_derivationally_related_form;02724126;09074140;_derivationally_related_form;02724126;02724126;_derivationally_related_form;09074140;;;;;;;;;;1.3083539670333266e-05;0.9693586826324463;30962;1
03047941;_derivationally_related_form;02724126;01457206;_derivationally_related_form;02724126;02724126;_derivationally_related_form;01457206;;;;;;;;;;1.4133961485640611e-05;0.8982989192008972;29205;1
03047941;_derivationally_related_form;02724126;05514717;_derivationally_related_form;02724126;02724126;_derivationally_related_form;05514717;;;;;;;;;;8.829971920931712e-05;0.9890273809432983;7396;1
03047941;_derivationally_related_form;02724126;02345272;_derivationally_related_form;02724126;02724126;_derivationally_related_form;02345272;;;;;;;;;;0.00010260965063935146;0.9571568965911865;5677;1
03047941;_derivationally_related_form;02724126;03587715;_derivationally_related_form;02724126;02724126;_derivationally_related_form;03587715;;;;;;;;;;1.9760022041737102e-05;0.9890750050544739;21799;1
03047941;_derivationally_related_form;02724126;02228565;_derivationally_related_form;02724126;02724126;_derivationally_related_form;02228565;;;;;;;;;;6.308278898359276e-06;0.9835841059684753;35836;1
03047941;_derivationally_related_form;02724126;15174218;_derivationally_related_form;02724126;02724126;_derivationally_related_form;15174218;;;;;;;;;;2.7430724003352225e-05;0.9926748871803284;14639;1
03047941;_derivationally_related_form;02724126;07547805;_derivationally_related_form;02724126;02724126;_derivationally_related_form;07547805;;;;;;;;;;3.241750528104603e-05;0.8727153539657593;20910;1
00654625;_derivationally_related_form;08239808;00294175;_derivationally_related_form;08239808;08239808;_derivationally_related_form;00294175;;;;;;;;;;8.75090918270871e-05;0.9711970686912537;5051;1
00654625;_derivationally_related_form;08239808;08613593;_derivationally_related_form;08239808;08239808;_derivationally_related_form;08613593;;;;;;;;;;2.5792178348638117e-05;0.9819964170455933;16872;1
00654625;_derivationally_related_form;08239808;04062807;_derivationally_related_form;08239808;08239808;_derivationally_related_form;04062807;;;;;;;;;;1.8947630451293662e-05;0.9640744924545288;26431;1
00654625;_derivationally_related_form;08239808;03163222;_derivationally_related_form;08239808;08239808;_derivationally_related_form;03163222;;;;;;;;;;5.8950172387994826e-05;0.9695681929588318;9322;1
00654625;_derivationally_related_form;08239808;00043912;_derivationally_related_form;08239808;08239808;_derivationally_related_form;00043912;;;;;;;;;;1.4440613995247986e-05;0.9856588244438171;28398;1
00654625;_derivationally_related_form;08239808;05387842;_derivationally_related_form;08239808;08239808;_derivationally_related_form;05387842;;;;;;;;;;4.6662426029797643e-05;0.9691240787506104;11036;1
00654625;_derivationally_related_form;08239808;06919215;_derivationally_related_form;08239808;08239808;_derivationally_related_form;06919215;;;;;;;;;;1.7966447558137588e-05;0.974090576171875;23733;1
00654625;_derivationally_related_form;08239808;02138323;_derivationally_related_form;08239808;08239808;_derivationally_related_form;02138323;;;;;;;;;;0.00013874391152057797;0.9101935625076294;2910;1
00654625;_derivationally_related_form;08239808;13504739;_derivationally_related_form;08239808;08239808;_derivationally_related_form;13504739;;;;;;;;;;2.3779866751283407e-05;0.9860586524009705;21959;1
00654625;_derivationally_related_form;08239808;02871060;_derivationally_related_form;08239808;08239808;_derivationally_related_form;02871060;;;;;;;;;;8.206920756492764e-05;0.8531239032745361;6684;1
01747945;_derivationally_related_form;06678302;07666521;_derivationally_related_form;06678302;06678302;_derivationally_related_form;07666521;;;;;;;;;;1.2452886039682198e-05;0.9898524880409241;29589;1
01747945;_derivationally_related_form;06678302;04355821;_derivationally_related_form;06678302;06678302;_derivationally_related_form;04355821;;;;;;;;;;4.847357558901422e-06;0.9869111776351929;37231;1
01747945;_derivationally_related_form;06678302;03241335;_derivationally_related_form;06678302;06678302;_derivationally_related_form;03241335;;;;;;;;;;1.3185486750444397e-05;0.9748901724815369;31220;1
01747945;_derivationally_related_form;06678302;02923129;_derivationally_related_form;06678302;06678302;_derivationally_related_form;02923129;;;;;;;;;;3.621973883127794e-05;0.9065642952919006;20602;1
01747945;_derivationally_related_form;06678302;00168217;_derivationally_related_form;06678302;06678302;_derivationally_related_form;00168217;;;;;;;;;;1.3338571079657413e-05;0.9940993785858154;30947;1
01747945;_derivationally_related_form;06678302;02677567;_derivationally_related_form;06678302;06678302;_derivationally_related_form;02677567;;;;;;;;;;6.502790711238049e-06;0.962589681148529;36222;1
01747945;_derivationally_related_form;06678302;00682928;_derivationally_related_form;06678302;06678302;_derivationally_related_form;00682928;;;;;;;;;;5.782779408036731e-05;0.986230194568634;14461;1
01747945;_derivationally_related_form;06678302;01953197;_derivationally_related_form;06678302;06678302;_derivationally_related_form;01953197;;;;;;;;;;2.1321615349734202e-05;0.9889987111091614;26906;1
01747945;_derivationally_related_form;06678302;01829747;_derivationally_related_form;06678302;06678302;_derivationally_related_form;01829747;;;;;;;;;;2.4448845579172485e-05;0.9877710342407227;23440;1
01747945;_derivationally_related_form;06678302;13409160;_derivationally_related_form;06678302;06678302;_derivationally_related_form;13409160;;;;;;;;;;4.5179813241702504e-06;0.9883368611335754;38683;1
00241038;_derivationally_related_form;07313004;00956687;_derivationally_related_form;07313004;07313004;_derivationally_related_form;00956687;;;;;;;;;;1.3973357226859662e-06;0.9297381639480591;39181;1
00241038;_derivationally_related_form;07313004;02348182;_derivationally_related_form;07313004;07313004;_derivationally_related_form;02348182;;;;;;;;;;2.7501846489030868e-06;0.9797373414039612;39822;1
00241038;_derivationally_related_form;07313004;01347431;_derivationally_related_form;07313004;07313004;_derivationally_related_form;01347431;;;;;;;;;;4.589121454046108e-05;0.975992739200592;11845;1
00241038;_derivationally_related_form;07313004;03196990;_derivationally_related_form;07313004;07313004;_derivationally_related_form;03196990;;;;;;;;;;1.4971225937188137e-05;0.98710036277771;28163;1
00241038;_derivationally_related_form;07313004;10959664;_derivationally_related_form;07313004;07313004;_derivationally_related_form;10959664;;;;;;;;;;1.9835862985928543e-05;0.978992760181427;19950;1
00241038;_derivationally_related_form;07313004;08056873;_derivationally_related_form;07313004;07313004;_derivationally_related_form;08056873;;;;;;;;;;1.9200724636903033e-05;0.9890295267105103;21156;1
00241038;_derivationally_related_form;07313004;07335414;_derivationally_related_form;07313004;07313004;_derivationally_related_form;07335414;;;;;;;;;;0.0021797306835651398;0.9794329404830933;25;1
00241038;_derivationally_related_form;07313004;00721302;_derivationally_related_form;07313004;07313004;_derivationally_related_form;00721302;;;;;;;;;;5.3044336709717754e-06;0.9894723296165466;38123;1
00241038;_derivationally_related_form;07313004;04709253;_derivationally_related_form;07313004;07313004;_derivationally_related_form;04709253;;;;;;;;;;1.415871452081774e-06;0.976951539516449;40446;1
00241038;_derivationally_related_form;07313004;07655337;_derivationally_related_form;07313004;07313004;_derivationally_related_form;07655337;;;;;;;;;;3.874315098073566e-06;0.9824075102806091;39102;1
02102484;_derivationally_related_form;02106006;00965542;_derivationally_related_form;02106006;02106006;_derivationally_related_form;00965542;;;;;;;;;;2.9060844099149108e-05;0.9610679149627686;15765;1
02102484;_derivationally_related_form;02106006;05510506;_derivationally_related_form;02106006;02106006;_derivationally_related_form;05510506;;;;;;;;;;8.753963629715145e-05;0.952233076095581;6751;1
02102484;_derivationally_related_form;02106006;03634723;_derivationally_related_form;02106006;02106006;_derivationally_related_form;03634723;;;;;;;;;;0.00046665139961987734;0.9542201161384583;294;1
02102484;_derivationally_related_form;02106006;00752431;_derivationally_related_form;02106006;02106006;_derivationally_related_form;00752431;;;;;;;;;;1.1423740033933427e-05;0.9374046325683594;29358;1
02102484;_derivationally_related_form;02106006;02509197;_derivationally_related_form;02106006;02106006;_derivationally_related_form;02509197;;;;;;;;;;0.0003699474036693573;0.9536520838737488;536;1
02102484;_derivationally_related_form;02106006;02435634;_derivationally_related_form;02106006;02106006;_derivationally_related_form;02435634;;;;;;;;;;1.9292003344162367e-05;0.8687633872032166;28707;1
02102484;_derivationally_related_form;02106006;01539063;_derivationally_related_form;02106006;02106006;_derivationally_related_form;01539063;;;;;;;;;;0.00075337546877563;0.9644413590431213;874;1
02102484;_derivationally_related_form;02106006;02209261;_derivationally_related_form;02106006;02106006;_derivationally_related_form;02209261;;;;;;;;;;2.605735971883405e-06;0.9423311948776245;39526;1
02102484;_derivationally_related_form;02106006;06488880;_derivationally_related_form;02106006;02106006;_derivationally_related_form;06488880;;;;;;;;;;0.00012122276530135423;0.9775744080543518;3667;1
02102484;_derivationally_related_form;02106006;00144445;_derivationally_related_form;02106006;02106006;_derivationally_related_form;00144445;;;;;;;;;;7.675213419133797e-05;0.8633134365081787;9605;1
05075602;_derivationally_related_form;02333689;00525446;_derivationally_related_form;02333689;02333689;_derivationally_related_form;00525446;;;;;;;;;;1.6226747902692296e-05;0.9182714223861694;28738;1
05075602;_derivationally_related_form;02333689;01498769;_derivationally_related_form;02333689;02333689;_derivationally_related_form;01498769;;;;;;;;;;0.0004089040739927441;0.9340472221374512;1604;1
05075602;_derivationally_related_form;02333689;00188137;_derivationally_related_form;02333689;02333689;_derivationally_related_form;00188137;;;;;;;;;;1.592653279658407e-05;0.9822155237197876;29393;1
05075602;_derivationally_related_form;02333689;12501537;_derivationally_related_form;02333689;02333689;_derivationally_related_form;12501537;;;;;;;;;;8.955584780778736e-05;0.9694288969039917;3141;1
05075602;_derivationally_related_form;02333689;01805247;_derivationally_related_form;02333689;02333689;_derivationally_related_form;01805247;;;;;;;;;;4.339393399277469e-06;0.8397179841995239;39167;1
05075602;_derivationally_related_form;02333689;08766455;_derivationally_related_form;02333689;02333689;_derivationally_related_form;08766455;;;;;;;;;;8.482243720209226e-05;0.9739195704460144;3792;1
05075602;_derivationally_related_form;02333689;13518432;_derivationally_related_form;02333689;02333689;_derivationally_related_form;13518432;;;;;;;;;;4.3549294787226245e-05;0.9841063618659973;4525;1
05075602;_derivationally_related_form;02333689;02560823;_derivationally_related_form;02333689;02333689;_derivationally_related_form;02560823;;;;;;;;;;1.5370545952464454e-05;0.9758158922195435;23654;1
05075602;_derivationally_related_form;02333689;11826569;_derivationally_related_form;02333689;02333689;_derivationally_related_form;11826569;;;;;;;;;;6.777192902518436e-05;0.97674959897995;7291;1
05075602;_derivationally_related_form;02333689;09771204;_derivationally_related_form;02333689;02333689;_derivationally_related_form;09771204;;;;;;;;;;0.0001288999046664685;0.9783198237419128;3540;1
00768778;_derivationally_related_form;00159899;03393017;_derivationally_related_form;00159899;00159899;_derivationally_related_form;03393017;;;;;;;;;;1.3052371286903508e-05;0.9942808151245117;33358;1
00768778;_derivationally_related_form;00159899;13041548;_derivationally_related_form;00159899;00159899;_derivationally_related_form;13041548;;;;;;;;;;1.482102925365325e-05;0.9944164752960205;30383;1
00768778;_derivationally_related_form;00159899;02331326;_derivationally_related_form;00159899;00159899;_derivationally_related_form;02331326;;;;;;;;;;7.428920980601106e-06;0.9788505434989929;35267;1
00768778;_derivationally_related_form;00159899;01837746;_derivationally_related_form;00159899;00159899;_derivationally_related_form;01837746;;;;;;;;;;4.918370541417971e-05;0.9953135251998901;16905;1
00768778;_derivationally_related_form;00159899;00102303;_derivationally_related_form;00159899;00159899;_derivationally_related_form;00102303;;;;;;;;;;2.260531618958339e-05;0.9925631880760193;20169;1
00768778;_derivationally_related_form;00159899;00128867;_derivationally_related_form;00159899;00159899;_derivationally_related_form;00128867;;;;;;;;;;4.530924707069062e-05;0.9755082130432129;14232;1
00768778;_derivationally_related_form;00159899;07534430;_derivationally_related_form;00159899;00159899;_derivationally_related_form;07534430;;;;;;;;;;4.534321851679124e-05;0.977867841720581;15918;1
00768778;_derivationally_related_form;00159899;00209598;_derivationally_related_form;00159899;00159899;_derivationally_related_form;00209598;;;;;;;;;;0.00040229325531981885;0.9817668795585632;824;1
00768778;_derivationally_related_form;00159899;15192890;_derivationally_related_form;00159899;00159899;_derivationally_related_form;15192890;;;;;;;;;;1.6433810742455535e-05;0.9970287680625916;26095;1
00768778;_derivationally_related_form;00159899;01945443;_derivationally_related_form;00159899;00159899;_derivationally_related_form;01945443;;;;;;;;;;1.806502950785216e-05;0.99370276927948;29517;1
02579447;_derivationally_related_form;00272713;14736972;_derivationally_related_form;00272713;14736972;_derivationally_related_form;00272448;;;;;;;;;;0.00017954816576093435;0.0026551128830760717;3725;59
02579447;_derivationally_related_form;00272713;02515914;_derivationally_related_form;00272713;02515914;_derivationally_related_form;00272448;;;;;;;;;;3.853793896269053e-05;0.0027783303521573544;13707;28
02579447;_derivationally_related_form;00272713;02210855;_derivationally_related_form;00272713;02210855;_derivationally_related_form;00272448;;;;;;;;;;5.2538369345711544e-05;0.00019179415539838374;14048;3124
02579447;_derivationally_related_form;00272713;11748002;_derivationally_related_form;00272713;11748002;_derivationally_related_form;00272448;;;;;;;;;;3.7559144402621314e-05;0.0012103519402444363;18318;110
02579447;_derivationally_related_form;00272713;02184163;_derivationally_related_form;00272713;02184163;_derivationally_related_form;00272448;;;;;;;;;;0.00016046011296566576;0.0037716454826295376;1538;17
02579447;_derivationally_related_form;00272713;03051540;_derivationally_related_form;00272713;03051540;_derivationally_related_form;00272448;;;;;;;;;;4.3295211071381345e-05;0.0035341728944331408;10177;102
