01639714;_hypernym;01631534;01639714;_derivationally_related_form;10438172;10438172;_derivationally_related_form;01639714;;;;;;;7.6492176;7.014271;1;1
00396703;_hypernym;00394813;00396703;_derivationally_related_form;02681084;00380083;_derivationally_related_form;00396703;;;;;;;7.1693387;7.119476;1;1
13999663;_hypernym;13998576;01301410;_derivationally_related_form;13999663;13999663;_derivationally_related_form;01301410;;;;;;;6.3237395;2.247403;1;14
08921850;_instance_hypernym;08700255;08921850;_member_of_domain_region;08017614;09207288;_has_part;08921850;;;;;;;5.457303;4.5233345;1;389
08972521;_member_of_domain_region;10525878;08049989;_member_meronym;08972521;;;;;;;;;;5.656952;4.8776903;1;1
01733213;_synset_domain_topic_of;00543233;01733213;_verb_group;01732921;01733213;_derivationally_related_form;09952539;;;;;;;6.4087133;6.8921256;1;1
09843956;_synset_domain_topic_of;00471613;09843956;_hypernym;09835506;10434160;_hypernym;09843956;;;;;;;7.664176;6.2519674;1;1
00912048;_verb_group;00975584;00865664;_hypernym;00912048;00865776;_hypernym;00912048;;;;;;;10.157521;10.062695;1;1
02245993;_verb_group;02244956;02244956;_verb_group;02245993;01110274;_derivationally_related_form;02245993;;;;;;;10.091516;7.656776;1;2
02326355;_verb_group;01315333;02326795;_hypernym;02326355;02326355;_derivationally_related_form;09877587;;;;;;;10.544223;10.439024;1;1
00086320;_verb_group;01585523;00697365;_derivationally_related_form;00086320;;;;;;;;;;10.765493;10.900738;1;1
