/m/034hzj;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/02pqp12;/m/02pqp12;/award/award_category/nominees./award/award_nomination/nominated_for;/m/034hzj;/m/034hzj;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0kr5_;/m/0kr5_;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/034hzj;/m/034hzj;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/02r22gf;8.453074;1;14.047592;1;12.695695;2;6.9129286;2;1.7944396305838064
/m/0k5g9;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gq_v;/m/0gq_v;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0k5g9;/m/07h1tr;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0k5g9;/m/0k5g9;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/07hhnl;/m/07hhnl;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0k5g9;8.8660755;1;13.284893;1;11.9577465;2;6.5507507;2;1.7903682456990615
/m/060v34;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/046b0s;/m/046b0s;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/060v34;/m/060v34;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/01f7j9;/m/060v34;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/086k8;/m/060v34;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/03ktjq;10.926276;1;13.68715;1;11.586948;4;5.478543;20;3.8909227723687767
/m/022yb4;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bdw6t;/m/0bdw6t;/award/award_category/nominees./award/award_nomination/award_nominee;/m/022yb4;/m/0382m4;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/022yb4;/m/022yb4;/award/award_winner/awards_won./award/award_honor/honored_for;/m/02qkq0;/m/015ppk;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/022yb4;9.816152;1;14.0290785;1;12.672845;1;7.6432247;1;0.7951468765840638
/m/0h32q;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0cqgl9;/m/0h32q;/award/award_winner/awards_won./award/award_honor/award;/m/0cqgl9;/m/0cqgl9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0h32q;/m/0h32q;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gqwc;/m/0h32q;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02ppm4q;9.522532;1;14.559802;1;13.764496;3;6.971209;7;2.6889695387607695
/m/01hxs4;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qrn4;/m/09qrn4;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01hxs4;/m/01hxs4;/people/person/gender;/m/05zppz;/m/0bp_b2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01hxs4;/m/01hxs4;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bdwqv;9.444463;1;12.988888;1;10.984622;2;6.8273697;5;1.881244231029572
/m/03wd5tk;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0c0tzp;/m/0c0tzp;/award/award_winner/awards_won./award/award_honor/award_winner;/m/03wd5tk;/m/0c0tzp;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/03wd5tk;/m/03wd5tk;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0c0tzp;/m/03wd5tk;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gq_v;10.296023;1;10.539818;1;8.623092;1;3.9389637;15;0.8717729076861696
/m/016gr2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/018db8;/m/018db8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/016gr2;/m/016gr2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/06dv3;/m/016gr2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/010xjr;/m/010xjr;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/016gr2;8.247479;1;9.852879;2;8.457223;5;4.320393;24;3.8014935978442495
/m/01gvyp;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/030p35;/m/030p35;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/01gvyp;;;;;;;;;;11.383417;1;11.312359;2;8.283608;19;4.3580155;43;17.95385620443128
/m/06mn7;/award/award_winner/awards_won./award/award_honor/award;/m/040njc;/m/040njc;/award/award_category/winners./award/award_honor/award_winner;/m/06mn7;/m/06mn7;/award/award_nominee/award_nominations./award/award_nomination/award;/m/040njc;/m/040njc;/award/award_category/nominees./award/award_nomination/award_nominee;/m/06mn7;/m/02dwj;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/06mn7;9.970872;1;14.092866;1;12.653534;5;7.4244547;10;4.808351187792766
/m/05cj4r;/award/award_winner/awards_won./award/award_honor/award;/m/0bfvw2;/m/05cj4r;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bfvw2;/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/05cj4r;/m/0bfvw2;/award/award_category/winners./award/award_honor/award_winner;/m/05cj4r;/m/05cj4r;/award/award_winner/awards_won./award/award_honor/ceremony;/m/03nnm4t;10.0549965;1;13.279583;1;10.461699;4;5.9275045;8;3.943634649216391
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0kryqm;/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/04y79_n;/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/065ydwb;/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06w2yp9;9.392545;1;10.752532;1;10.235566;4;8.787564;4;3.626438011059321
/m/05lb65;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0308kx;/m/0308kx;/award/award_winner/awards_won./award/award_honor/award_winner;/m/05lb65;/m/05lb65;/award/award_winner/awards_won./award/award_honor/award_winner;/m/035gjq;/m/05lb65;/award/award_winner/awards_won./award/award_honor/award_winner;/m/05dxl5;/m/05lb65;/award/award_winner/awards_won./award/award_honor/award_winner;/m/038g2x;9.744666;1;11.463612;1;10.999238;4;8.956834;4;3.6140511986845185
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/02q3bb;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02q3bb;/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/04vq3h;/m/0ck27z;/award/award_category/winners./award/award_honor/award_winner;/m/02q3bb;9.972874;1;9.663228;1;7.9200525;3;6.433695;3;2.8510899648030117
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0bhvtc;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/0bhvtc;/m/0bhvtc;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/026mg3;/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/013b2h;11.661485;1;14.764706;1;13.016787;2;7.3080783;4;1.8516901452032035
/m/0136g9;/award/award_winner/awards_won./award/award_honor/ceremony;/m/0gx_st;/m/0gx_st;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0136g9;/m/07kjk7c;/award/award_category/winners./award/award_honor/award_winner;/m/0136g9;/m/0136g9;/award/award_winner/awards_won./award/award_honor/award;/m/07kjk7c;/m/0136g9;/people/person/profession;/m/02hrh1q;11.777479;1;12.582121;1;10.533322;3;4.515754;39;2.8858261637010907
/m/025st2z;/award/award_winner/awards_won./award/award_honor/honored_for;/m/01b65l;/m/025st2z;/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program;/m/01b65l;/m/01b65l;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/025st2z;/m/025st2z;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/01b65l;/m/01b65l;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/025st2z;13.264959;1;15.062572;1;13.812622;1;11.42598;1;0.7772911115158192
/m/01srq2;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/09d5d5;/m/09d5d5;/award/award_winner/awards_won./award/award_honor/honored_for;/m/01srq2;/m/01srq2;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/09d5d5;/m/026fd;/award/award_winner/awards_won./award/award_honor/honored_for;/m/01srq2;/m/01srq2;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/026fd;11.3448305;1;15.117774;1;14.19147;2;8.360876;3;1.7163248182575095
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/02qd04y;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/02qd04y;/m/02qd04y;/film/film/cinematography;/m/04dz_y7;/m/02qd04y;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/04dz_y7;11.075053;1;14.232998;1;12.384371;3;7.9658585;3;2.863965827087785
/m/01ptsx;/award/ranked_list/ranked_list_items./award/ranking/item;/m/03y7ml;/m/01ptsx;/award/ranked_list/ranked_list_items./award/ranking/item;/m/03s7h;/m/01ptsx;/award/ranked_list/ranked_list_items./award/ranking/item;/m/060ppp;/m/01ptsx;/award/ranked_list/ranked_list_items./award/ranking/item;/m/01yx7f;/m/01ptsx;/award/ranked_list/ranked_list_items./award/ranking/item;/m/045c7b;12.376985;1;10.751555;1;10.5780735;5;13.646255;2;4.5432620385561915
/m/0fqxw;/base/aareas/schema/administrative_area/administrative_children;/m/05g2b;/m/05g2b;/base/aareas/schema/administrative_area/administrative_parent;/m/0fqxw;/m/049nq;/location/location/contains;/m/0fqxw;/m/0fqxw;/location/administrative_division/capital./location/administrative_division_capital_relationship/capital;/m/0flsf;/m/0flsf;/base/aareas/schema/administrative_area/administrative_parent;/m/0fqxw;17.324652;1;16.024828;1;14.535873;1;13.970594;1;0.8159213035127626
/m/04q42;/base/aareas/schema/administrative_area/administrative_parent;/m/059j2;/m/059j2;/location/country/first_level_divisions;/m/04q42;/m/04q42;/location/location/containedby;/m/059j2;/m/059j2;/location/location/contains;/m/04q42;/m/059j2;/base/aareas/schema/administrative_area/administrative_children;/m/04q42;15.3357525;1;17.140717;1;14.677863;1;13.100467;1;0.9214963309060412
/m/029q_y;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/0151w_;/m/0151w_;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/029q_y;;;;;;;;;;10.693125;1;9.830354;2;7.2852077;31;2.6156132;689;29.927246740264273
/m/016lj_;/broadcast/artist/content;/m/04y652m;/m/016lj_;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/016lj_;/music/artist/genre;/m/04f73rc;/m/08mbj5d;/common/annotation_category/annotations./common/webpage/topic;/m/016lj_;/m/016lj_;/music/musical_group/member./music/group_membership/role;/m/02hnl;14.641731;1;11.941092;2;11.320253;2;12.416557;1;0.6504091521721027
/m/01n073;/business/employer/employees./business/employment_tenure/title;/m/05_wyz;/m/05_wyz;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/01n073;/m/01n073;/business/employer/employees./business/employment_tenure/title;/m/0krdk;/m/01n073;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location;/m/0d060g;/m/01n073;/venture_capital/venture_funded_company/venture_investors./venture_capital/venture_investment/investor;/m/043ttv;12.163898;1;14.617666;1;13.900672;2;10.684131;2;1.6719447951942625
/m/02md_2;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/0175rc;/m/02md_2;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/01l3wr;/m/02md_2;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/01ync;/m/02md_2;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/02ln0f;/m/02md_2;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/0jm2v;10.742045;1;12.407727;1;12.47864;5;11.167046;2;4.482279334881493
/m/0bkj86;/education/educational_degree/people_with_this_degree./education/education/institution;/m/07tds;/m/07tds;/education/educational_institution/students_graduates./education/education/degree;/m/0bkj86;/m/0bkj86;/education/educational_degree/people_with_this_degree./education/education/major_field_of_study;/m/04_tv;/m/04_tv;/education/field_of_study/students_majoring./education/education/degree;/m/0bkj86;/m/0b78hw;/people/person/education./education/education/degree;/m/0bkj86;10.029469;1;13.218025;1;12.659133;1;8.375634;2;0.6361961895980064
/m/0234_c;/education/educational_institution/students_graduates./education/education/student;/m/01dy7j;/m/01dy7j;/people/person/education./education/education/institution;/m/0234_c;/m/03yj_0n;/people/person/education./education/education/institution;/m/0234_c;;;;;;;13.856965;1;14.165388;1;12.338745;6;6.707312;500;5.861361325546489
/m/06q83;/education/field_of_study/students_majoring./education/education/degree;/m/02h4rq6;/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/specialization;/m/06q83;/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/major_field_of_study;/m/06q83;/m/01y17m;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/06q83;/m/0db86;/education/field_of_study/students_majoring./education/education/specialization;/m/06q83;12.198326;1;10.57642;1;9.203212;1;9.365827;1;0.7978979672132377
/m/0h5k;/education/field_of_study/students_majoring./education/education/institution;/m/07vk2;/m/07vk2;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/0h5k;;;;;;;;;;11.950988;1;13.622299;1;12.962629;14;7.5549855;137;13.659186226797777
/m/03g3w;/education/field_of_study/students_majoring./education/education/institution;/m/01swxv;/m/01swxv;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/03g3w;/m/03g3w;/education/field_of_study/students_majoring./education/education/degree;/m/0bjrnt;/m/03g3w;/education/field_of_study/students_majoring./education/education/student;/m/012gx2;/m/03g3w;/education/field_of_study/students_majoring./education/education/institution;/m/0bx8pn;10.529103;1;13.615548;1;13.246175;2;7.0338025;104;1.5913075421468161
/m/01chc7;/film/actor/film./film/performance/film;/m/076xkps;/m/076xkps;/film/film/starring./film/performance/actor;/m/01chc7;;;;;;;;;;10.5406475;1;13.062567;1;11.8475895;10;4.30114;646;9.771178433606018
/m/0fthdk;/film/actor/film./film/performance/film;/m/02mmwk;/m/0fthdk;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/02mmwk;/m/02mmwk;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/0fthdk;/m/02mmwk;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0fthdk;/m/0fthdk;/film/actor/film./film/performance/film;/m/05pdh86;9.676169;1;14.401751;1;13.573747;2;9.752235;2;1.6959326961040162
/m/084m3;/film/actor/film./film/performance/film;/m/034qrh;/m/034qrh;/film/film/starring./film/performance/actor;/m/084m3;/m/07cbcy;/award/award_category/winners./award/award_honor/award_winner;/m/084m3;/m/08mbj5d;/common/annotation_category/annotations./common/webpage/topic;/m/084m3;/m/084m3;/award/award_nominee/award_nominations./award/award_nomination/award;/m/07cbcy;12.003454;1;15.4085655;1;14.027395;1;4.328752;514;0.7991788854307129
/m/04vr_f;/film/film/cinematography;/m/0bqytm;/m/0bqytm;/film/cinematographer/film;/m/04vr_f;/m/04vr_f;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02vxfw_;/m/02vxfw_;/film/film_job/films_with_this_crew_job./film/film_crew_gig/film;/m/04vr_f;/m/0k611;/award/award_category/nominees./award/award_nomination/nominated_for;/m/04vr_f;15.546355;1;19.911997;1;19.24801;1;9.8856945;10;0.6601552650549481
/m/0kb07;/film/film/distributors./film/film_film_distributor_relationship/distributor;/m/05qd_;/m/0kb07;/film/film/production_companies;/m/05qd_;/m/05qd_;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0kb07;/m/05qd_;/film/production_company/films;/m/0kb07;/m/0kb07;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/05qd_;11.135011;1;15.897899;1;12.850197;1;9.687173;1;0.9546832044387307
/m/0pv54;/film/film/distributors./film/film_film_distributor_relationship/distributor;/m/086k8;/m/086k8;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/0pv54;/m/0pv54;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09zzb8;/m/07ssc;/media_common/netflix_genre/titles;/m/0pv54;/m/0dxtw;/film/film_job/films_with_this_crew_job./film/film_crew_gig/film;/m/0pv54;11.182225;1;14.805612;1;12.687474;1;7.4169364;3;0.8926535759033297
/m/02r8hh_;/film/film/executive_produced_by;/m/02q_cc;/m/02q_cc;/film/producer/films_executive_produced;/m/02r8hh_;/m/03bxz7;/film/film_genre/films_in_this_genre;/m/02r8hh_;/m/02r8hh_;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03rjj;/m/02r8hh_;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05r4w;12.603123;1;14.719929;1;12.284406;2;5.194504;32;1.919496311779481
/m/0b2qtl;/film/film/genre;/m/060__y;/m/060__y;/film/film_genre/films_in_this_genre;/m/0b2qtl;/m/0b2qtl;/film/film/genre;/m/04xvlr;/m/0b2qtl;/film/film/genre;/m/04xvh5;/m/07s9rl0;/film/film_genre/films_in_this_genre;/m/0b2qtl;9.624818;1;13.169847;1;11.247151;3;6.584536;3;2.8724386776926853
/m/0421v9q;/film/film/genre;/m/02l7c8;/m/0421v9q;/film/film/genre;/m/06cvj;/m/09zzb8;/film/film_job/films_with_this_crew_job./film/film_crew_gig/film;/m/0421v9q;/m/0421v9q;/film/film/genre;/m/07s9rl0;/m/05pcn59;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0421v9q;7.5631247;1;12.300398;1;10.989723;3;6.1723804;4;2.7876260302403226
/m/05nlx4;/film/film/other_crew./film/film_crew_gig/crewmember;/m/0g9zcgx;/m/05nlx4;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0g9zcgx;/m/0g9zcgx;/film/film_crewmember/films_crewed./film/film_crew_gig/film;/m/05nlx4;/m/0g9zcgx;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/05nlx4;/m/09zzb8;/film/film_job/films_with_this_crew_job./film/film_crew_gig/film;/m/05nlx4;14.021603;1;18.745184;1;16.611889;1;10.686443;1;0.8940974137475269
/m/0h1cdwq;/film/film/production_companies;/m/016tt2;/m/016tt2;/film/production_company/films;/m/0h1cdwq;/m/0h1cdwq;/film/film/production_companies;/m/0c41qv;;;;;;;11.4422;1;15.598242;1;14.701567;2;9.926773;2;1.7102657577422562
/m/04gv3db;/film/film/starring./film/performance/actor;/m/01rcmg;/m/01rcmg;/film/actor/film./film/performance/film;/m/04gv3db;;;;;;;;;;11.242655;1;14.8073435;2;13.678707;11;6.8878527;51;9.7555871564073
/m/03shpq;/film/film/starring./film/performance/actor;/m/059_gf;/m/059_gf;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/03shpq;/m/059_gf;/film/actor/film./film/performance/film;/m/03shpq;/m/03shpq;/film/film/starring./film/performance/actor;/m/01_vfy;/m/03shpq;/film/film/starring./film/performance/actor;/m/0h0wc;11.913843;1;16.983074;1;14.496074;4;6.4095354;30;3.9232254647351614
/m/05nlx4;/film/film/starring./film/performance/actor;/m/01tsbmv;/m/03y0pn;/film/film/sequel;/m/05nlx4;/m/014q2g;/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/film;/m/05nlx4;/m/05nlx4;/film/film/starring./film/performance/actor;/m/014q2g;/m/02kdv5l;/film/film_genre/films_in_this_genre;/m/05nlx4;8.462454;1;15.173767;1;14.415516;1;7.924237;3;0.6809739278906638
/m/07ghv5;/film/film/starring./film/performance/actor;/m/01rddlc;/m/01rddlc;/film/actor/film./film/performance/film;/m/07ghv5;/m/01kyvx;/film/special_film_performance_type/film_performance_type./film/performance/film;/m/07ghv5;/m/07ghv5;/film/film/starring./film/performance/special_performance_type;/m/01kyvx;/m/07ghv5;/film/film/starring./film/performance/actor;/m/01wphh2;12.230343;1;15.260233;1;14.1318445;1;7.254422;26;0.7555413623052811
/m/0jvt9;/film/film/starring./film/performance/actor;/m/01csrl;/m/01csrl;/film/actor/film./film/performance/film;/m/0jvt9;;;;;;;;;;12.11637;1;14.77461;4;13.833022;10;7.127656;105;6.719420202983274
/m/02wgk1;/film/film/starring./film/performance/actor;/m/044mrh;/m/044mrh;/film/actor/film./film/performance/film;/m/02wgk1;;;;;;;;;;11.35982;1;14.601239;3;13.395445;27;5.8318367;148;24.769553959181117
/m/0fvr1;/film/film/starring./film/performance/actor;/m/01t6xz;/m/01t6xz;/film/actor/film./film/performance/film;/m/0fvr1;;;;;;;;;;11.3835945;1;14.279534;1;12.6630335;23;3.8278806;1043;22.83431198937606
/m/0_7w6;/film/film/starring./film/performance/actor;/m/01v3vp;/m/01v3vp;/film/actor/film./film/performance/film;/m/0_7w6;/m/0_7w6;/film/film/starring./film/performance/actor;/m/02sjf5;/m/0_7w6;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/054krc;/m/0_7w6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0f8l9c;12.070822;1;15.924161;1;14.616711;3;7.949572;6;2.7870861851150144
/m/01qncf;/film/film/written_by;/m/01g1lp;/m/01g1lp;/film/writer/film;/m/01qncf;/m/01qncf;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/01g1lp;/m/01qncf;/film/film/directed_by;/m/01g1lp;/m/01g1lp;/film/director/film;/m/01qncf;14.331729;1;16.371801;1;15.102011;1;11.048179;1;0.7807069084378266
/m/03mfqm;/film/film_costumer_designer/costume_design_for_film;/m/027pfg;/m/027pfg;/film/film/costume_design_by;/m/03mfqm;/m/03mfqm;/film/film_costumer_designer/costume_design_for_film;/m/0drnwh;/m/03mfqm;/film/film_costumer_designer/costume_design_for_film;/m/047wh1;;;;13.10549;1;12.921039;1;12.113651;6;9.518433;8;5.691552485588813
/m/03_gd;/film/film_story_contributor/film_story_credits;/m/01gwk3;/m/01gwk3;/film/film/story_by;/m/03_gd;/m/0n1h;/people/profession/people_with_this_profession;/m/03_gd;/m/02scbv;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/03_gd;/m/03_gd;/people/person/profession;/m/0n1h;12.701075;1;13.544702;3;12.267008;5;7.753463;6;2.78205694567444
/m/03c_8t;/film/music_contributor/film;/m/0ddf2bm;/m/0ddf2bm;/film/film/music;/m/03c_8t;/m/03c_8t;/film/music_contributor/film;/m/05p1tzf;/m/03c_8t;/film/music_contributor/film;/m/02bqvs;;;;13.410961;1;13.517714;1;11.585609;6;7.3004704;209;5.873482130253466
/m/01pb34;/film/special_film_performance_type/film_performance_type./film/performance/film;/m/013q07;/m/013q07;/film/film/starring./film/performance/special_performance_type;/m/01pb34;/m/013q0p;/film/film/starring./film/performance/special_performance_type;/m/01pb34;/m/01pb34;/film/special_film_performance_type/film_performance_type./film/performance/actor;/m/0bq2g;/m/01pb34;/film/special_film_performance_type/film_performance_type./film/performance/film;/m/013q0p;9.974803;1;11.211297;1;10.385328;4;8.141132;7;3.695501867503878
