05867413;_hyponym;15257692;05867413;_hyponym;15255641;05867413;_hyponym;15257553;;;;;;;9.479047;9.728949;1;2
11579418;_hyponym;12670558;11579418;_hyponym;12667179;11579418;_hyponym;12661420;;;;;;;7.972877;8.25193;1;2
01864707;_hyponym;02475821;01864707;_hyponym;02455584;01864707;_hyponym;02477890;;;;;;;7.741118;8.115143;1;3
01476483;_hyponym;01127215;01476483;_hyponym;01127075;01476483;_hyponym;01126961;;;;;;;8.947239;9.583044;1;2
00996969;_hyponym;00998604;00996969;_hyponym;00998196;00998604;_hypernym;00996969;;;;;;;10.124907;-1.2932297;1;40522
05945642;_hyponym;05837957;05945642;_hyponym;06149192;05941423;_hyponym;05945642;;;;;;;10.430792;9.951179;1;2
00646833;_hyponym;01116466;00646833;_hyponym;00646332;01116466;_hypernym;00646833;;;;;;;9.438116;2.781299;1;12
01503061;_hyponym;01789386;01503061;_hyponym;01816887;01503061;_hyponym;01838038;;;;;;;8.508758;8.519016;1;2
00826509;_hyponym;00842772;00826509;_hyponym;00841580;00826509;_hyponym;00823669;;;;;;;9.277353;9.269369;1;2
14866889;_hyponym;12167075;14866889;_hyponym;03852031;14866889;_hyponym;15002959;;;;;;;9.28863;10.044634;1;1
10112591;_hyponym;09877951;10112591;_hyponym;09954639;09954639;_hypernym;10112591;;;;;;;10.033442;9.997135;1;1
13108841;_hyponym;11653904;13108841;_hyponym;11618861;13108841;_hyponym;11630489;;;;;;;9.065824;9.259803;1;3
10826352;_instance_hypernym;09989502;09989502;_instance_hyponym;10826352;;;;;;;;;;10.311991;8.209089;1;1
08698379;_instance_hyponym;08777544;08698379;_instance_hyponym;08998560;08698379;_instance_hyponym;08762495;;;;;;;7.994321;8.447248;1;3
10547145;_instance_hyponym;10938363;10547145;_instance_hyponym;10820790;10547145;_instance_hyponym;11086774;;;;;;;8.31122;8.365126;1;3
01936391;_member_holonym;01936219;01936219;_member_meronym;01936391;01937579;_hypernym;01936391;;;;;;;11.628951;4.6139975;1;3
12052630;_member_holonym;12039743;12039743;_member_meronym;12052630;;;;;;;;;;11.067581;8.442228;1;1
12060380;_member_holonym;12039743;11556857;_hyponym;12060380;12060380;_hypernym;11556857;;;;;;;10.692759;10.760269;1;1
08778061;_member_meronym;09705124;09189411;_has_part;08778061;08778061;_part_of;09189411;;;;;;;11.518931;11.604929;1;1
11708181;_member_meronym;11708442;11708442;_member_holonym;11708181;11708181;_member_meronym;11712153;;;;;;;11.021535;5.171795;1;55
02454119;_member_meronym;02455310;02454119;_member_meronym;02456505;02454119;_member_meronym;02456147;;;;;;;10.782125;10.733056;1;2
02575766;_member_meronym;02580055;02575766;_member_meronym;02577823;02575766;_member_meronym;02578604;;;;;;;10.566605;10.858545;1;1
11705921;_member_meronym;11706325;11705921;_member_holonym;11703386;;;;;;;;;;11.287817;11.966404;1;1
01643092;_member_meronym;01643255;01643255;_member_holonym;01643092;01642671;_member_meronym;01643092;;;;;;;12.015888;3.8167572;1;26
01424607;_member_meronym;01425076;01425076;_member_holonym;01424607;01423757;_member_meronym;01424607;;;;;;;11.837526;3.3072624;1;10
02613960;_member_meronym;02614288;02612393;_member_meronym;02613960;;;;;;;;;;11.787937;11.994326;1;1
06090869;_member_of_domain_topic;13590327;06090869;_member_of_domain_topic;05882793;06090869;_member_of_domain_topic;05876469;;;;;;;7.679206;8.226902;1;1
00543233;_member_of_domain_topic;01728355;00543233;_member_of_domain_topic;01733829;00543233;_member_of_domain_topic;01727052;;;;;;;9.163761;8.906952;1;3
07006119;_member_of_domain_topic;01720491;07006119;_member_of_domain_topic;01720773;07006119;_member_of_domain_topic;01751389;;;;;;;8.859818;8.995792;1;1
08199025;_member_of_domain_topic;00057306;08199025;_member_of_domain_topic;00055793;08199025;_member_of_domain_topic;08595054;;;;;;;6.8823366;7.2853513;1;1
03401721;_part_of;03791235;03791235;_has_part;03401721;03294048;_hyponym;03401721;;;;;;;9.689726;6.2395134;1;1
14832193;_synset_domain_topic_of;06079620;14994328;_hyponym;14832193;14832193;_hypernym;14994328;;;;;;;11.346679;11.824852;1;1
01920698;_synset_domain_topic_of;00523513;00523513;_member_of_domain_topic;01920698;;;;;;;;;;9.898945;6.517296;1;1
00456596;_verb_group;00456740;00456740;_verb_group;00456596;05696020;_derivationally_related_form;00456596;;;;;;;11.704966;4.014765;1;5
