/m/0d35y;/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed;/m/01t032;/m/0d35y;/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed;/m/01_gx_;/m/0d35y;/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source;/m/0jbk9;;;;;;;7.4895215;7.262912;1;1
/m/05xvj;/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season;/m/027pwzc;/m/05xvj;/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season;/m/0285r5d;/m/05xvj;/sports/sports_team/roster./baseball/baseball_roster_position/position;/m/01z9v6;;;;;;;8.532683;8.181811;1;2
/m/01gb54;/business/business_operation/industry;/m/02vxn;/m/05nn4k;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/01gb54;/m/01gb54;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/0ds3t5x;;;;;;;7.7995796;7.804506;1;1
/m/027b43;/education/educational_institution/school_type;/m/05jxkf;/m/016t_3;/education/educational_degree/people_with_this_degree./education/education/institution;/m/027b43;/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/institution;/m/027b43;;;;;;;7.7709193;7.3198214;1;2
/m/017y6l;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/02j62;/m/017y6l;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/04rjg;/m/017y6l;/common/topic/webpage./common/webpage/category;/m/08mbj5d;;;;;;;6.677817;6.0936365;1;1
/m/062z7;/education/field_of_study/students_majoring./education/education/major_field_of_study;/m/02j62;/m/062z7;/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy;/m/04n6k;/m/062z7;/education/field_of_study/students_majoring./education/education/major_field_of_study;/m/03g3w;;;;;;;6.347962;6.3601937;1;1
/m/06w2sn5;/film/actor/film./film/performance/special_performance_type;/m/01pb34;/m/06w2sn5;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0c422z4;/m/06w2sn5;/common/topic/webpage./common/webpage/category;/m/08mbj5d;;;;;;;7.2799425;6.9679413;1;1
/m/06rmdr;/film/film/costume_design_by;/m/06w33f8;/m/06rmdr;/film/film/production_companies;/m/05h4t7;/m/06rmdr;/film/film/language;/m/02h40lc;;;;;;;7.3641987;7.076806;1;1
/m/027m5wv;/film/film/executive_produced_by;/m/05hj_k;/m/027m5wv;/film/film/executive_produced_by;/m/06q8hf;/m/027m5wv;/film/film/produced_by;/m/04t38b;;;;;;;8.726238;7.4697695;1;2
/m/0hmm7;/film/film/film_format;/m/0cj16;/m/0hmm7;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/09c7w0;/m/0hmm7;/film/film/language;/m/02h40lc;;;;;;;7.883586;7.4789658;1;1
/m/06kl78;/film/film/film_production_design_by;/m/03mdw3c;/m/06kl78;/film/film/written_by;/m/026fd;/m/02qwdhq;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06kl78;;;;;;;9.195055;8.925358;1;1
/m/03hkch7;/film/film/genre;/m/0219x_;/m/07s9rl0;/media_common/netflix_genre/titles;/m/03hkch7;/m/03hkch7;/film/film/genre;/m/07s9rl0;;;;;;;6.380606;6.3631387;1;3
/m/01chpn;/film/film/genre;/m/01t_vv;/m/01chpn;/film/film/genre;/m/06nbt;/m/01chpn;/film/film/genre;/m/07s9rl0;;;;;;;6.644459;6.430805;1;2
/m/048rn;/film/film/genre;/m/02kdv5l;/m/048rn;/film/film/genre;/m/0hcr;/m/03k9fj;/media_common/netflix_genre/titles;/m/048rn;;;;;;;7.0746117;6.7103844;1;1
/m/0418wg;/film/film/language;/m/02bjrlw;/m/0418wg;/film/film/genre;/m/05p553;/m/046zh;/film/actor/film./film/performance/film;/m/0418wg;;;;;;;6.7771096;6.8328967;1;1
/m/048rn;/film/film/music;/m/01pr6q7;/m/048rn;/film/film/costume_design_by;/m/04vzv4;/m/048rn;/film/film/executive_produced_by;/m/0hqcy;;;;;;;8.695478;7.402628;1;2
/m/083skw;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09zzb8;/m/083skw;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/083skw;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/09nqf;;;;;;;6.292764;6.139598;1;1
/m/02fj8n;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/01vx2h;/m/02fj8n;/film/film/genre;/m/01hmnh;/m/02fj8n;/film/film/language;/m/02h40lc;;;;;;;6.7517524;6.656733;1;1
/m/031ldd;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02r96rf;/m/031ldd;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/0dxtw;/m/031ldd;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03_3d;;;;;;;6.5291457;6.3813243;1;1
/m/02xs6_;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02r96rf;/m/02xs6_;/film/film/country;/m/09c7w0;/m/02xs6_;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02ynfr;;;;;;;7.239138;7.1254997;1;1
/m/02nczh;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09zzb8;/m/02nczh;/film/film/genre;/m/02l7c8;/m/02nczh;/film/film/genre;/m/07s9rl0;;;;;;;7.111789;6.9505796;1;1
/m/023p33;/film/film/produced_by;/m/081nh;/m/023p33;/film/film/production_companies;/m/09b3v;;;;;;;;;;6.041832;5.505195;1;1
/m/02c7k4;/film/film/production_companies;/m/01795t;/m/02c7k4;/film/film/production_companies;/m/0kk9v;/m/02jyhv;/film/actor/film./film/performance/film;/m/02c7k4;;;;;;;8.379817;8.04028;1;1
/m/0407yfx;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0k6nt;/m/0407yfx;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0154j;/m/0407yfx;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05qhw;;;;;;;5.9090176;5.7731247;1;3
/m/0dlngsd;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05qhw;/m/0dlngsd;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0345h;/m/0dlngsd;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/035qy;;;;;;;6.094829;6.0987053;1;3
/m/0c3ybss;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0jgd;/m/0c3ybss;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05qhw;/m/0c3ybss;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05r4w;;;;;;;6.1919403;5.944104;1;4
/m/0gffmn8;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0k6nt;/m/0gffmn8;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0f8l9c;;;;;;;;;;5.6606374;5.8112426;1;2
/m/064lsn;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03rjj;/m/064lsn;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0f8l9c;/m/064lsn;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0d0vqn;;;;;;;6.1620283;5.970232;1;3
/m/0j43swk;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/015fr;/m/0j43swk;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0b90_r;/m/0j43swk;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05qhw;;;;;;;5.82887;5.5173435;1;2
/m/07f_7h;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/01znc_;/m/07f_7h;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0jgd;/m/07f_7h;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0d0vqn;;;;;;;5.987952;5.7747965;1;5
/m/07s846j;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05b4w;/m/07s846j;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/035qy;/m/07s846j;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0d0vqn;;;;;;;5.8155646;5.6371126;1;3
/m/07bzz7;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03rjj;/m/07bzz7;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/01nv4h;/m/07bzz7;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0f8l9c;;;;;;;5.7150974;5.795518;1;2
/m/024mxd;/film/film/story_by;/m/011s9r;/m/024mxd;/film/film/story_by;/m/01y8d4;/m/024mxd;/film/film/genre;/m/01hmnh;;;;;;;9.47568;8.915044;1;1
/m/0fbw6;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0h1tz;/m/0fbw6;/food/food/nutrients./food/nutrition_fact/nutrient;/m/025rsfk;/m/0fbw6;/food/food/nutrients./food/nutrition_fact/nutrient;/m/06jry;;;;;;;7.1939135;6.965375;1;2
/m/01nkt;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0f4hc;/m/01nkt;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0q01m;/m/01nkt;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0838f;;;;;;;7.0482645;7.0627203;1;3
/m/01grr2;/government/legislative_session/members./government/government_position_held/district_represented;/m/05k7sb;/m/01grr2;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01grpc;/m/01grr2;/government/legislative_session/members./government/government_position_held/district_represented;/m/059rby;;;;;;;6.84001;6.744404;1;1
/m/01gsvb;/government/legislative_session/members./government/government_position_held/district_represented;/m/04rrd;/m/01gssm;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01gsvb;/m/01gsvb;/government/legislative_session/members./government/government_position_held/district_represented;/m/026mj;;;;;;;6.7556653;6.8302665;1;2
/m/070mff;/government/legislative_session/members./government/government_position_held/district_represented;/m/05fhy;/m/070mff;/government/legislative_session/members./government/government_position_held/district_represented;/m/06mz5;/m/070mff;/government/legislative_session/members./government/government_position_held/district_represented;/m/0846v;;;;;;;6.574419;6.4406624;1;2
/m/01h7xx;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/043djx;/m/01gtcc;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01h7xx;/m/01h7xx;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/01gtdd;;;;;;;7.837267;7.6582465;1;2
/m/06n8j;/location/location/time_zones;/m/02llzg;/m/0166b;/location/location/contains;/m/06n8j;/m/027jq2;/people/person/place_of_birth;/m/06n8j;;;;;;;6.5633163;6.18466;1;1
/m/050ks;/location/statistical_region/religions./location/religion_percentage/religion;/m/01y0s9;/m/050ks;/location/statistical_region/religions./location/religion_percentage/religion;/m/072w0;/m/050ks;/location/statistical_region/religions./location/religion_percentage/religion;/m/05w5d;;;;;;;6.8763723;6.7915425;1;2
/m/0781g;/music/genre/artists;/m/02vgh;/m/0781g;/music/genre/artists;/m/012vm6;/m/0781g;/music/genre/artists;/m/01mxnvc;;;;;;;6.7003317;6.4706926;1;1
/m/0296y;/music/genre/artists;/m/016lj_;/m/0296y;/music/genre/parent_genre;/m/03lty;/m/0296y;/music/genre/parent_genre;/m/0jrv_;;;;;;;6.9987755;6.747102;1;1
/m/0lbd9;/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal;/m/02lq5w;/m/0f8l9c;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics;/m/0lbd9;/m/09c7w0;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics;/m/0lbd9;;;;;;;8.386744;8.302716;1;1
/m/0h3y;/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics;/m/0kbvb;/m/071t0;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/0h3y;/m/0bynt;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/0h3y;;;;;;;6.631877;6.422543;1;1
/m/01d8l;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal;/m/02lq67;/m/01d8l;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal;/m/02lq5w;/m/04syw;/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office;/m/01d8l;;;;;;;6.1723084;5.1209693;1;1
/m/01cf5;/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency;/m/03z19;/m/01cf5;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/01cf5;/organization/organization/headquarters./location/mailing_address/country;/m/09c7w0;;;;;;;9.647508;9.441955;1;1
/m/01rv7x;/people/ethnicity/people;/m/0dfjb8;/m/01rv7x;/people/ethnicity/people;/m/0gp_x9;;;;;;;;;;6.4677324;6.1105084;1;3
/m/06wvfq;/people/person/gender;/m/02zsn;/m/06wvfq;/award/award_nominee/award_nominations./award/award_nomination/award;/m/03r8v_;/m/06wvfq;/people/person/profession;/m/02hrh1q;;;;;;;8.233344;7.8001122;1;1
/m/05slvm;/people/person/gender;/m/02zsn;/m/05slvm;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/029_l;/m/05slvm;/film/actor/film./film/performance/film;/m/083shs;;;;;;;6.5281367;6.6939163;1;1
/m/03_hd;/people/person/places_lived./people/place_lived/location;/m/04jpl;/m/03_hd;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;;;;;;;;;;5.760516;5.4616036;1;1
/m/02cvp8;/people/person/places_lived./people/place_lived/location;/m/0cr3d;/m/02sdwt;/education/educational_institution/students_graduates./education/education/student;/m/02cvp8;/m/02cvp8;/people/person/profession;/m/02hrh1q;;;;;;;7.7986846;5.728499;1;1
/m/045cq;/people/person/profession;/m/02jknp;/m/045cq;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05f4m9q;/m/045cq;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;;;;;;;7.5298715;7.268903;1;1
/m/06p0s1;/people/person/profession;/m/0dgd_;/m/02gqm3;/film/film/cinematography;/m/06p0s1;/m/06p0s1;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gr0m;;;;;;;7.2644095;6.4190845;1;1
/m/01pcvn;/people/person/profession;/m/0d1pc;/m/01pcvn;/people/person/gender;/m/02zsn;/m/01pcvn;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;;;;;;;6.766906;6.6749644;1;1
/m/016hvl;/people/person/profession;/m/0dxtg;/m/016hvl;/people/person/profession;/m/02jknp;/m/016hvl;/people/person/profession;/m/05z96;;;;;;;6.8656454;6.4504247;1;2
/m/0565cz;/people/person/profession;/m/09jwl;/m/0565cz;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/0565cz;/people/person/gender;/m/05zppz;;;;;;;7.3580422;6.96642;1;1
/m/099d4;/people/person/profession;/m/01d_h8;/m/099d4;/people/person/profession;/m/02hrh1q;/m/099d4;/people/person/gender;/m/05zppz;;;;;;;6.8894377;6.9600053;1;1
/m/01ggc9;/people/person/profession;/m/03gjzk;/m/01ggc9;/people/person/nationality;/m/09c7w0;/m/01ggc9;/people/person/religion;/m/02rsw;;;;;;;5.543079;5.428223;1;1
/m/0ckm4x;/people/person/profession;/m/0np9r;/m/0ckm4x;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/0ckm4x;/common/topic/webpage./common/webpage/category;/m/08mbj5d;;;;;;;7.022689;6.8440022;1;1
/m/035sc2;/people/person/profession;/m/01d_h8;/m/035sc2;/people/person/profession;/m/0dxtg;/m/035sc2;/people/person/profession;/m/02jknp;;;;;;;7.2276335;6.830262;1;1
/m/01t6xz;/people/person/profession;/m/01d_h8;/m/014zcr;/award/award_winner/awards_won./award/award_honor/award_winner;/m/01t6xz;/m/01t6xz;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/014zcr;;;;;;;5.8937483;5.9750004;1;1
/m/04l19_;/people/person/profession;/m/0dxtg;/m/04l19_;/people/person/profession;/m/0cbd2;/m/04l19_;/people/person/profession;/m/03gjzk;;;;;;;7.297355;7.0309553;1;1
/m/0259r0;/people/person/profession;/m/09jwl;/m/0259r0;/people/person/nationality;/m/09c7w0;/m/05148p4;/music/instrument/instrumentalists;/m/0259r0;;;;;;;7.5960054;7.5331907;1;1
/m/01r4zfk;/people/person/profession;/m/01d_h8;/m/01r4zfk;/people/person/profession;/m/0dxtg;/m/01r4zfk;/people/person/profession;/m/03gjzk;;;;;;;6.560897;5.8733783;1;3
/m/05wdgq;/people/person/religion;/m/03j6c;/m/05wdgq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/05wdgq;/people/person/profession;/m/02hrh1q;;;;;;;8.150432;7.6965337;1;1
/m/01y665;/people/person/religion;/m/03_gx;/m/041rx;/people/ethnicity/people;/m/01y665;/m/01y665;/people/person/place_of_birth;/m/0b1t1;;;;;;;6.129638;5.469506;1;2
/m/01y3c;/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft;/m/02qw1zx;/m/01y3c;/sports/sports_team/colors;/m/01g5v;/m/01y3c;/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school;/m/05krk;;;;;;;8.15834;8.237053;1;1
/m/01slc;/sports/sports_team/colors;/m/083jv;/m/028c_8;/sports/sports_position/players./sports/sports_team_roster/team;/m/01slc;/m/01slc;/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school;/m/07w0v;;;;;;;6.5499387;6.3877177;1;1
/m/04zxrt;/sports/sports_team/colors;/m/083jv;/m/04zxrt;/soccer/football_team/current_roster./soccer/football_roster_position/position;/m/0dgrmp;/m/04zxrt;/sports/sports_team/sport;/m/02vx4;;;;;;;6.604818;5.7672505;1;1
/m/04c9bn;/sports/sports_team/roster./baseball/baseball_roster_position/position;/m/02wszf;/m/04c9bn;/sports/sports_team/sport;/m/018jz;/m/02lyr4;/sports/sports_position/players./sports/sports_team_roster/team;/m/04c9bn;;;;;;;7.930232;7.578683;1;1
/m/071vr;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/03_ly;/m/071vr;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/06vkl;/m/071vr;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/04wzr;;;;;;;7.40599;7.4291143;1;1
/m/02q4mt;/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type;/m/0ckd1;/m/02q4mt;/people/person/profession;/m/03gjzk;/m/02q4mt;/people/person/gender;/m/05zppz;;;;;;;7.9232435;7.128455;1;1
/m/0sw0q;/tv/tv_program/genre;/m/01z4y;/m/0sw0q;/tv/tv_program/country_of_origin;/m/09c7w0;/m/0sw0q;/tv/tv_program/languages;/m/02h40lc;;;;;;;6.5969872;6.554952;1;1
/m/02k_4g;/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type;/m/0ckd1;/m/07c52;/media_common/netflix_genre/titles;/m/02k_4g;/m/02k_4g;/tv/tv_program/languages;/m/02h40lc;;;;;;;9.111819;8.430605;1;1
